Date,Open,High,Low,Close
2043-03-21,1920.0,1966.07,2154.94,2065.96
2043-03-22,1878.46,2120.07,1823.19,1775.79
2043-03-24,1961.64,1804.15,1823.16,1945.55
2043-03-25,1884.93,1980.64,1802.19,1803.52
2043-03-26,1930.1,1852.31,1709.64,1875.19
2043-03-27,1581.47,1904.02,1948.09,1863.69
2043-03-28,1982.64,2007.31,1812.73,2050.24
2043-03-31,1952.06,1788.93,2070.21,1664.38
2043-04-01,,1502.06,2021.01,1728.47
2043-04-02,2160.38,1718.56,1781.01,1829.95
2043-04-03,1636.57,1774.29,1726.51,1784.35
2043-04-04,1877.55,1750.29,2261.02,2017.3
2043-04-07,1599.04,1688.15,,1979.14
2043-04-08,1927.3,2154.39,2263.19,1693.61
2043-04-09,1893.2,1679.29,1943.87,1919.2
2043-04-10,1888.08,1761.87,1708.4,2078.21
2043-04-11,1700.84,1956.78,1839.7,1998.22
2043-04-15,1741.82,1782.1,17347.10626925911,1703.72
2043-04-16,1779.1,1953.71,1905.77,1587.58
2043-04-17,1819.11,1814.24,2100.36,1992.39
2043-04-21,1948.39,1727.36,1669.06,1952.32
2043-04-22,1926.15,1881.94,1745.17,1492.06
2043-04-23,2316.71,2197.67,1857.07,1702.61
2043-04-24,2131.36,1988.96,1770.85,1844.72
2043-04-25,1993.27,1719.42,1715.69,1640.51
2043-04-28,1905.76,1454.57,1855.61,1822.15
2043-04-29,2083.79,1985.45,2003.55,1828.93
2043-04-30,1899.41,2126.48,2136.82,2081.01
2043-05-02,1935.14,1748.05,1955.12,1428.42
2043-05-05,1728.27,2120.95,2019.78,1525.69
2043-05-06,1912.19,1760.81,1967.82,1923.61
2043-05-07,1805.86,1835.33,1636.22,2247.62
2043-05-08,1757.81,1890.86,1951.54,1700.23
2043-05-09,1862.98,2129.74,1969.51,1854.35
2043-05-12,1821.17,1943.08,2082.67,1920.84
2043-05-13,1698.88,2109.37,1849.04,1837.65
2043-05-14,1944.42,1975.15,1614.5,1668.13
2043-05-15,1922.97,1959.89,1912.77,1884.39
2043-05-16,1830.76,2193.46,1933.58,2182.08
2043-05-19,1705.68,1733.79,1951.71,1818.93
2043-05-20,2209.09,1830.03,1769.82,2275.5
2043-05-21,1459.08,1761.36,2110.04,1730.97
2043-05-22,1892.24,1898.17,2000.52,1950.6
2043-05-23,1379.21,1934.15,2091.57,1882.86
2043-05-26,1820.44,1954.09,1744.07,1828.8
2043-05-27,1991.35,1943.23,1943.93,1974.96
2043-05-28,,1840.87,1790.11,1838.1
2043-05-29,1888.16,1781.39,1963.13,1618.31
2043-05-30,2220.61,1679.82,2166.63,1798.69
2043-06-02,1701.25,1805.52,1939.18,1687.46
2043-06-03,1852.95,2137.67,1626.05,1670.26
2043-06-04,2124.3,2057.64,2042.52,1922.17
2043-06-05,1870.45,1799.83,2333.67,1744.89
2043-06-06,1769.29,1700.01,2060.6,1958.05
2043-06-09,1797.85,2063.57,1868.94,2015.21
2043-06-10,2142.23,1900.79,1830.87,1574.93
2043-06-11,1836.14,1883.45,1751.29,1670.97
2043-06-12,2135.44,1852.64,1882.53,1601.8
2043-06-13,2136.99,1748.19,,1965.68
2043-06-16,1926.9,1645.83,1870.78,1953.78
2043-06-17,1953.71,1916.35,2045.23,1946.88
2043-06-18,1887.66,1701.51,1943.73,1978.2
2043-06-19,2001.05,1663.77,1988.46,2032.81
2043-06-20,1985.62,1729.77,2085.64,1810.15
2043-06-23,2013.5,1837.85,1986.96,2032.81
2043-06-24,1596.63,2001.18,2069.95,2058.29
2043-06-25,1908.5,1874.85,1961.31,1775.13
2043-06-26,1657.14,2041.11,2009.49,1898.57
2043-06-27,1845.19,2028.19,1889.28,1811.65
2043-06-30,1812.52,1861.76,1768.44,1747.25
2043-07-01,2134.84,2029.67,1875.07,1838.91
2043-07-02,2075.88,1961.72,1876.07,1792.92
2043-07-03,2201.96,1856.89,1828.16,1944.46
2043-07-04,1711.14,1799.62,1820.36,1680.19
2043-07-07,1751.19,1883.4,1840.3,1757.88
2043-07-08,1613.12,1719.7,,2166.57
2043-07-09,1791.2,1878.54,1622.43,2121.41
2043-07-10,1940.56,2106.29,2067.19,1884.03
2043-07-11,1784.96,1888.47,1742.88,1804.89
2043-07-14,1777.28,1909.15,1825.94,2179.33
2043-07-15,1850.37,1556.14,1726.41,2162.58
2043-07-16,2147.62,1784.1,2006.51,1665.02
2043-07-17,1921.52,1884.6,1864.07,1755.78
2043-07-18,2094.31,1817.92,1995.17,1668.99
2043-07-21,1872.89,2017.65,1607.46,1945.71
2043-07-22,1975.59,1691.88,2076.59,2093.79
2043-07-23,1947.19,1969.61,2046.02,1823.87
2043-07-24,2042.86,1776.93,1976.37,1741.11
2043-07-25,2153.13,1998.71,1963.66,1980.18
2043-07-28,2095.32,1915.49,2075.54,1817.72
2043-07-29,2152.52,2058.69,1982.49,2179.93
2043-07-30,2394.96,1952.79,1912.98,1747.37
2043-07-31,1803.61,1680.53,1877.51,2107.45
2043-08-01,1707.3,1869.78,2344.53,1689.76
2043-08-04,1899.68,2167.37,1913.4,2254.99
2043-08-05,1793.41,1912.36,1955.73,1984.64
2043-08-06,1841.99,1771.34,2071.85,1796.66
2043-08-07,2193.71,1765.01,1693.88,2013.4
2043-08-08,1893.22,2127.36,1722.2,1883.64
2043-08-11,2117.61,1815.17,1896.94,1994.95
2043-08-12,2120.07,1954.7,1656.69,2064.89
2043-08-13,1991.94,1949.89,1890.57,1757.32
2043-08-14,1897.7,2006.28,2020.09,1755.55
2043-08-18,2025.5,1693.18,1713.43,1904.14
2043-08-19,1881.47,2001.34,1904.09,1781.46
2043-08-20,1970.62,2139.0,1914.73,1818.09
2043-08-21,2202.62,2151.24,1917.66,1935.27
2043-08-22,1830.01,1832.33,1756.5,2190.66
2043-08-25,1922.25,1978.75,2136.57,1872.75
2043-08-26,2186.32,1935.97,2038.19,1918.48
2043-08-27,1732.15,1792.25,1836.04,1973.27
2043-08-28,2131.28,2041.46,1777.09,1919.71
2043-08-29,1955.15,2018.24,2087.65,1988.44
2043-09-01,2038.71,2180.64,1854.17,1754.75
2043-09-02,1987.42,1993.2,2172.33,1896.52
2043-09-03,1694.2,1681.18,1795.62,1881.97
2043-09-04,1825.7,1959.2,1898.37,1702.3
2043-09-05,1835.27,1990.17,2049.22,1934.24
2043-09-08,1854.58,2092.17,2265.1,1898.04
2043-09-09,2102.99,2026.17,,2019.03
2043-09-10,2043.59,1851.05,2027.17,2210.9
2043-09-11,1849.39,1602.24,1653.98,2259.41
2043-09-12,2208.39,2270.07,1994.16,1808.72
2043-09-15,2214.57,1946.6,1776.65,2033.17
2043-09-16,1833.44,1900.31,2164.6,2226.85
2043-09-17,1924.28,2276.09,1938.88,2114.94
2043-09-18,1811.66,1725.65,1882.83,2011.27
2043-09-19,2047.29,1727.82,2193.07,1809.56
2043-09-22,2017.99,2027.66,1969.6,2199.9
2043-09-23,2114.83,2170.73,2399.93,2021.9
2043-09-24,2200.87,2232.6,2019.69,2087.8
2043-09-25,1994.02,1865.32,2111.35,2048.09
2043-09-26,1937.16,1969.95,1806.17,1975.54
2043-09-29,2098.73,2326.48,1712.86,2189.86
2043-09-30,1755.26,2424.59,2054.66,2128.07
2043-10-01,1503.34,,2414.45,1874.15
2043-10-03,1865.97,2041.97,1840.72,1995.73
2043-10-06,2264.56,1782.85,2180.28,2066.03
2043-10-07,2187.98,2217.94,2178.27,2199.5
2043-10-08,1688.45,1847.53,2200.94,2165.25
2043-10-09,2208.05,1770.56,2039.98,2175.08
2043-10-10,2044.41,2117.66,2334.86,1784.15
2043-10-13,1879.21,1797.89,2189.99,2542.78
2043-10-14,2252.4,1752.89,2105.98,2050.6
2043-10-15,2065.44,2243.91,2162.84,2087.69
2043-10-16,2170.09,1970.88,1973.44,2057.65
2043-10-17,2701.45,2267.01,2310.86,2208.59
2043-10-20,2141.25,2244.5,2200.2,2237.92
2043-10-21,1936.47,2229.87,2073.92,2503.05
2043-10-22,2262.73,1901.74,2136.09,2358.9
2043-10-23,1931.85,2295.88,1925.95,1953.03
2043-10-24,1912.12,2095.28,2206.81,1790.93
2043-10-25,1934.18,2020.02,2054.32,2328.18
2043-10-27,2130.13,2263.97,2045.05,2077.18
2043-10-28,1850.89,2429.27,2135.51,1847.0
2043-10-29,1900.57,2094.78,2237.04,1794.87
2043-10-30,2136.15,1993.8,2128.07,2087.34
2043-10-31,2203.31,2132.53,,1701.66
2043-11-03,2111.05,2246.06,2069.57,2012.06
2043-11-04,2300.99,1952.57,1932.42,2277.06
2043-11-05,2208.49,1980.99,2322.97,1931.47
2043-11-06,2210.61,1800.25,2343.07,
2043-11-07,1689.23,1817.08,2044.29,
2043-11-10,2123.48,2021.48,2050.32,2298.39
2043-11-11,1798.92,2071.29,2155.52,2113.9
2043-11-12,2060.54,2148.62,2190.63,1947.14
2043-11-13,2068.53,2090.79,1896.5,2384.33
2043-11-14,1983.82,2329.46,1911.03,2089.62
2043-11-15,1824.38,2070.41,1728.23,2133.84
2043-11-17,2118.2,1903.63,2171.89,2132.69
2043-11-18,1571.65,2243.99,2221.98,2192.61
2043-11-19,1724.61,1937.1,1955.53,2311.18
2043-11-20,2032.63,2143.17,2015.52,2301.75
2043-11-21,2092.33,2334.24,2028.53,2351.35
2043-11-24,2236.02,2130.04,2031.84,1883.44
2043-11-25,2035.59,1947.23,1921.55,2125.67
2043-11-27,2453.41,2065.54,1933.23,2097.96
2043-11-28,2060.52,2155.8,2086.55,
2043-12-01,1809.78,1895.39,2096.71,2115.06
2043-12-02,2170.13,2309.74,1672.9,2020.69
2043-12-03,1985.99,,2131.41,
2043-12-04,2248.49,2245.94,1992.24,1903.84
2043-12-05,2194.24,2338.31,2146.34,1995.54
2043-12-08,2220.7,2100.64,2090.74,2208.52
2043-12-09,2331.32,1949.07,1998.2,2278.62
2043-12-10,1981.4,2006.12,1882.84,2125.18
2043-12-11,2147.67,1984.76,2172.01,2172.79
2043-12-12,1671.28,2031.58,1976.39,2277.64
2043-12-15,2296.2,2293.84,2203.12,2332.05
2043-12-16,2085.17,2044.37,1965.59,2475.79
2043-12-17,2031.83,1963.39,2126.81,1949.2
2043-12-18,1876.31,2269.75,2244.96,2129.9
2043-12-19,1544.37,2233.43,1977.45,1990.82
2043-12-22,2284.2,2400.66,2190.39,2080.57
2043-12-23,2204.15,2068.64,2182.32,1830.03
2043-12-24,2008.84,1902.43,2245.07,2013.65
2043-12-26,1927.54,2225.19,1886.08,1701.8
2043-12-29,2029.47,2424.0,1858.34,2245.45
2043-12-30,1994.5,2243.66,2020.24,2177.86
2043-12-31,2326.45,2021.03,1989.58,2458.37
2044-01-01,2259.98,2536.27,2166.55,2034.62
2044-01-02,2112.3,2161.95,2153.72,2063.44
2044-01-05,1936.99,2236.13,2190.84,2126.18
2044-01-06,2180.67,2012.68,1959.18,1792.16
2044-01-07,1916.88,2143.86,2211.97,2189.23
2044-01-08,2278.46,2488.93,1889.21,2169.97
2044-01-09,1954.79,2295.51,2083.87,1947.5
2044-01-12,2314.48,2217.49,2465.18,2165.21
2044-01-13,2233.52,2105.49,2403.04,2339.44
2044-01-14,2029.37,1921.93,1931.65,2189.69
2044-01-15,2175.98,2157.04,2339.53,2123.42
2044-01-16,2049.52,2274.34,1952.36,2161.2
2044-01-19,2084.19,2378.52,1927.43,2021.1
2044-01-20,1952.48,2111.04,2136.98,
2044-01-21,2139.72,2127.62,2126.58,2146.03
2044-01-22,2137.2,2059.89,2001.05,2023.92
2044-01-23,2007.31,1869.72,2204.2,1945.93
2044-01-27,2198.92,2058.66,1750.26,2255.97
2044-01-28,1983.37,2240.02,2005.57,
2044-01-29,1816.37,2423.04,2409.58,2283.75
2044-01-30,1787.41,2114.35,2251.96,2294.81
2044-02-03,2040.96,2095.85,2088.52,2131.23
2044-02-04,2280.47,2135.43,1940.96,2360.53
2044-02-05,2120.32,2068.58,2414.35,1814.43
2044-02-06,1952.81,2046.65,2372.62,2154.49
2044-02-09,2200.11,1946.45,2178.82,1950.09
2044-02-10,2099.64,1983.82,2128.99,1855.85
2044-02-11,2018.98,2196.87,2046.21,1908.08
2044-02-12,2314.84,1942.75,2296.63,2058.35
2044-02-13,2023.62,1994.36,1903.39,1901.53
2044-02-16,1822.0,2107.7,1964.53,2236.94
2044-02-17,2105.88,2304.37,1917.85,1595.01
2044-02-18,2150.97,2445.15,1889.85,2253.73
2044-02-19,2294.66,2050.37,1999.79,2086.37
2044-02-20,2188.61,1934.9,1778.46,2155.22
2044-02-23,2242.81,2126.95,2435.77,2207.34
2044-02-24,1977.11,2399.0,2098.38,2076.61
2044-02-25,2236.23,2371.6,2344.04,2206.69
2044-02-26,2041.6,2032.82,2243.88,2352.4
2044-02-27,2116.37,2111.97,2160.41,2065.69
2044-03-01,2117.21,2427.26,2230.74,2247.8
2044-03-03,2209.35,2003.92,1961.4,1928.04
2044-03-04,1994.14,2170.17,2054.21,2235.07
2044-03-05,2366.13,2231.95,2118.23,1890.69
2044-03-08,1892.24,2253.89,2237.22,2161.48
2044-03-09,2341.51,2204.99,2273.62,2253.25
2044-03-10,2151.8,2102.05,1947.84,1812.46
2044-03-11,2229.95,2546.66,2248.11,2026.84
2044-03-12,1868.72,2090.66,2156.25,2099.16
2044-03-15,2026.44,2065.26,2030.21,2256.12
2044-03-16,2144.5,2154.94,2478.4,1915.13
2044-03-17,2178.44,2064.14,1964.3,1947.9
2044-03-18,,,2039.93,2016.9
2044-03-19,2156.01,2106.89,1916.98,1756.41
2044-03-22,2428.67,2277.88,2028.29,2322.29
2044-03-23,1982.16,2299.62,2064.59,2506.61
2044-03-24,2049.7,2175.45,2134.69,2142.08
2044-03-25,2145.5,1908.12,2039.3,2010.77
2044-03-26,2308.77,1976.93,2107.69,2026.17
2044-03-29,2260.89,1923.45,2070.12,1839.76
2044-03-30,2082.41,2013.46,2028.09,1910.32
2044-03-31,2415.86,2025.3,2168.74,1994.62
2044-04-01,2195.03,2218.1,2460.81,2206.01
2044-04-02,1926.57,1636.26,1988.77,2029.17
2044-04-05,2252.76,2155.08,1996.35,2033.71
2044-04-06,1902.25,2009.24,2171.69,2125.75
2044-04-07,1978.35,2081.45,2367.49,1972.54
2044-04-08,2171.56,2211.32,2263.87,2069.63
2044-04-12,2189.86,2185.51,1592.39,
2044-04-13,2449.4,2123.06,2162.34,2024.95
2044-04-15,2101.15,2304.57,1951.91,2362.46
2044-04-16,2201.08,2174.88,1876.68,2354.32
2044-04-17,2141.19,2331.33,2245.04,2071.35
2044-04-19,2288.68,2196.25,2161.07,2153.34
2044-04-20,2032.57,2121.56,2261.57,2154.83
2044-04-21,2058.29,1981.87,2328.12,2160.08
2044-04-22,1946.02,2335.94,2071.95,2276.72
2044-04-23,,1986.54,2054.61,2016.02
2044-04-27,2126.71,2117.3,2138.46,2324.55
2044-04-28,2065.52,2057.5,1909.01,2242.39
2044-04-29,2303.82,2043.66,2432.54,2192.3
2044-04-30,2258.8,1950.79,2094.79,2480.45
2044-05-03,2126.89,2238.54,1667.33,1956.09
2044-05-04,2191.37,2207.88,2052.03,1913.67
2044-05-05,2354.22,2124.16,2280.12,1863.64
2044-05-06,2042.01,2247.51,1895.49,2208.92
2044-05-07,2136.2,1923.95,2180.06,2432.72
2044-05-10,1798.44,2150.69,1965.78,2066.82
2044-05-11,2198.88,2427.71,2245.74,2255.7
2044-05-12,2103.34,2180.88,1865.38,1940.09
2044-05-13,1984.27,2058.46,2142.67,2133.1
2044-05-14,2243.55,1893.87,2123.82,2106.97
2044-05-17,1970.79,1945.34,1739.91,2046.38
2044-05-18,2146.69,2018.38,2195.06,2115.13
2044-05-19,2267.49,2203.77,2014.84,1931.11
2044-05-20,2130.89,2221.24,1813.58,2094.66
2044-05-21,1945.02,1935.51,1968.37,2208.23
2044-05-24,2059.86,2030.93,1913.65,1956.27
2044-05-25,2119.31,1877.89,2208.39,1965.76
2044-05-26,2452.89,2051.85,2043.4,1976.33
2044-05-27,1995.61,2013.15,1982.83,2159.42
2044-05-28,1997.93,1928.0,2158.08,2368.46
2044-05-31,1763.49,2132.72,1989.16,1691.43
2044-06-01,2067.9,2358.98,2104.2,1913.95
2044-06-02,1930.3,1975.52,2202.45,1967.24
2044-06-03,2000.43,2218.65,2218.86,2094.11
2044-06-04,2085.51,1744.49,2249.43,2035.82
2044-06-07,2052.63,2210.44,2225.01,
2044-06-08,2032.03,2204.98,2006.63,1766.86
2044-06-09,1976.38,1712.96,2409.24,2222.3
2044-06-10,2038.09,1803.47,2023.99,2244.18
2044-06-11,1970.81,1897.04,2095.12,1970.76
2044-06-14,1905.88,1909.78,2080.92,2304.4
2044-06-15,1959.33,2168.58,1753.25,2247.87
2044-06-16,2075.27,2304.83,1912.82,1880.69
2044-06-17,1929.78,2074.54,2109.28,1969.14
2044-06-18,2089.17,1987.27,2042.46,2096.5
2044-06-21,2303.83,2249.12,2031.55,
2044-06-22,2014.36,2096.31,,2002.31
2044-06-23,2099.05,2129.94,2015.92,1800.92
2044-06-24,2111.7,,1826.87,1998.26
2044-06-25,2179.79,2080.0,2393.75,
2044-06-28,2172.81,2266.05,2002.46,2010.4
2044-06-29,2143.98,2174.85,2455.65,1988.96
2044-06-30,2527.3,2041.53,2021.85,1761.3
2044-07-01,1844.84,1954.61,2147.97,1906.42
2044-07-02,2233.79,1935.65,2130.49,2112.19
2044-07-05,1990.97,2261.68,1925.12,2101.34
2044-07-06,2286.53,2080.65,2126.37,2289.97
2044-07-07,1836.37,1646.33,2216.85,2111.7
2044-07-08,2316.98,2172.46,2035.68,
2044-07-09,1889.12,2311.77,2100.55,2113.58
2044-07-12,2280.46,1955.56,2406.12,2325.16
2044-07-13,2063.11,1725.06,2285.99,1924.06
2044-07-14,2223.8,2181.84,2077.56,1682.09
2044-07-15,1972.29,2116.97,1884.22,2224.7
2044-07-16,2356.47,2049.68,,2185.04
2044-07-19,1950.69,2194.6,2063.4,1759.85
2044-07-20,2073.57,2212.58,1932.83,1773.43
2044-07-21,2166.39,2158.47,2210.33,1988.88
2044-07-22,2164.12,1936.99,2244.46,2048.51
2044-07-23,2027.82,1999.53,2062.1,2136.86
2044-07-26,2064.12,1776.61,2010.67,2103.49
2044-07-27,1907.35,2013.15,1918.26,2199.69
2044-07-28,2142.88,1950.56,1963.61,1997.83
2044-07-29,2035.82,2299.95,2185.57,2112.67
2044-07-30,1890.35,1835.23,2117.15,2007.54
2044-08-02,2313.21,2057.88,2135.97,2084.04
2044-08-03,2204.95,1977.06,1829.31,1968.95
2044-08-04,2241.55,1984.53,2087.97,2273.47
2044-08-05,2250.53,2231.29,2095.16,1961.38
2044-08-06,1827.72,2056.18,2150.42,2184.64
2044-08-09,2087.97,2371.37,2029.39,2137.67
2044-08-10,1799.33,2088.42,1799.35,2140.48
2044-08-11,2155.73,1965.3,2189.41,2170.93
2044-08-12,1748.15,2005.71,2220.44,2248.04
2044-08-13,1884.54,1976.21,2001.17,2064.21
2044-08-16,2268.99,2105.92,2289.98,2000.59
2044-08-17,2279.53,1844.37,2111.61,2240.46
2044-08-18,1791.94,2056.87,2062.26,2006.28
2044-08-19,2088.04,2093.02,2165.4,1945.69
2044-08-20,2101.24,2275.65,2190.88,2118.79
2044-08-23,2312.46,1947.75,2144.78,2048.46
2044-08-24,2091.61,1951.79,2249.3,2120.8
2044-08-25,1840.42,2009.71,1816.01,2035.23
2044-08-26,2149.1,1960.33,2038.83,2047.45
2044-08-27,1728.02,1785.57,1790.42,2137.1
2044-08-30,1942.87,1998.65,1886.67,2095.59
2044-08-31,2102.25,1667.01,1834.52,2265.58
2044-09-01,1967.05,2028.81,2229.38,1566.03
2044-09-02,1929.53,1985.75,1746.59,1716.19
2044-09-03,1967.49,1988.84,2021.27,1918.64
2044-09-06,1431.52,2050.18,2255.89,1757.72
2044-09-07,1852.77,2160.93,1901.39,1817.66
2044-09-08,1802.34,,2011.15,1761.16
2044-09-09,1576.88,1921.02,1803.83,1879.27
2044-09-10,1649.61,1862.89,1963.17,1935.77
2044-09-13,1660.73,1741.66,1607.02,1919.67
2044-09-14,1753.34,1713.45,2064.83,2045.26
2044-09-15,1748.85,2091.84,2257.61,1616.24
2044-09-16,1949.11,1890.72,1927.73,
2044-09-17,2081.47,2163.06,2008.5,1682.03
2044-09-20,1928.32,1830.41,1865.96,2074.74
2044-09-21,2049.94,1950.3,2074.69,1633.84
2044-09-22,2097.19,1921.93,1951.52,1934.11
2044-09-23,1941.18,1996.16,1904.82,1690.13
2044-09-24,1686.35,2037.41,1886.87,2016.5
2044-09-27,1888.17,1809.48,1617.04,1718.53
2044-09-28,2045.57,1925.83,1957.6,1664.22
2044-09-29,2114.8,1964.44,1818.79,1926.78
2044-09-30,1860.83,,1910.14,1890.28
2044-10-01,,1817.38,1857.45,1924.96
2044-10-04,2097.16,1826.5,2048.7,1770.26
2044-10-05,1763.93,1917.16,2086.76,2081.8
2044-10-06,1956.99,2174.01,2015.51,1777.51
2044-10-07,2035.54,1814.2,2015.52,1890.8
2044-10-08,1987.01,1918.26,2298.83,1964.68
2044-10-09,1690.56,1817.64,1981.29,1902.74
2044-10-11,2083.98,2033.25,1728.89,1760.51
2044-10-12,2121.31,2126.92,1784.66,1566.46
2044-10-14,1868.62,2060.63,1765.93,1754.62
2044-10-15,1929.68,2016.34,2191.1,1609.21
2044-10-18,2230.43,2127.25,1871.21,2025.93
2044-10-19,2190.28,1841.2,1964.02,2053.68
2044-10-20,2195.62,,1792.84,1696.82
2044-10-21,1816.12,1948.44,2119.56,1709.88
2044-10-25,2039.44,1948.32,1815.2,1918.34
2044-10-26,1658.81,1873.58,1661.88,1768.56
2044-10-27,2069.64,2051.72,1959.53,2014.53
2044-10-28,1858.08,1948.84,,1982.05
2044-10-29,,2179.77,1816.28,2095.04
2044-11-01,1807.72,1881.14,1750.68,1882.7
2044-11-02,1723.41,1820.67,1946.29,2116.26
2044-11-03,1978.04,1982.07,2079.57,1884.06
2044-11-04,1858.3,1862.93,1764.49,2425.74
2044-11-05,2027.89,1907.7,2127.25,1934.04
2044-11-08,1492.96,1928.19,2095.71,1860.43
2044-11-09,2146.8,1741.6,1821.5,2053.61
2044-11-10,1868.53,2007.97,1958.13,1752.27
2044-11-11,2096.59,1857.49,2078.24,1975.61
2044-11-12,2109.6,1995.18,2132.57,2159.41
2044-11-16,1883.65,1643.99,1807.77,1854.38
2044-11-17,1934.33,1755.58,1829.53,1821.55
2044-11-18,1926.44,1718.71,1951.67,2067.83
2044-11-19,2133.18,1711.22,1717.26,1981.81
2044-11-22,1914.59,1818.57,2128.88,2073.09
2044-11-23,1852.21,1712.54,2110.97,2019.94
2044-11-24,2047.77,1475.99,2179.93,1891.93
2044-11-25,1995.99,1834.79,1994.59,1851.48
2044-11-29,1966.93,1620.84,1845.3,1999.88
2044-11-30,2094.62,1740.76,2082.13,1968.21
2044-12-01,1964.44,1779.02,2021.02,1988.76
2044-12-02,2180.42,1908.59,1757.09,1915.9
2044-12-03,2045.26,1947.58,1576.68,1914.47
2044-12-06,,1621.45,1913.76,2007.16
2044-12-07,2265.76,1885.63,1972.95,1903.22
2044-12-08,2155.28,1727.87,2006.17,1940.19
2044-12-09,1971.83,2065.62,1909.93,2029.71
2044-12-10,2153.23,2120.79,2100.45,1881.01
2044-12-13,1956.74,1975.9,1842.97,2021.77
2044-12-14,2108.08,2023.5,2031.73,1973.47
2044-12-15,2155.06,2008.91,2011.1,2108.17
2044-12-16,2095.69,1873.89,1532.54,1710.69
2044-12-17,2189.43,1660.08,2238.75,1905.4
2044-12-20,2000.12,2202.31,2162.59,2032.99
2044-12-21,1851.06,1574.08,2091.13,1849.57
2044-12-22,1805.69,2014.86,2127.1,1850.94
2044-12-23,1761.99,2004.51,2152.3,2022.67
2044-12-24,1803.58,2037.33,1891.23,2018.28
2044-12-27,2006.91,2104.03,2230.65,2047.73
2044-12-28,2123.1,2217.94,1973.8,2237.07
2044-12-29,2343.17,1947.3,2337.69,2020.86
2044-12-30,1974.0,2218.77,2269.41,2175.79
2044-12-31,2181.17,1782.22,,2196.16
2045-01-03,2095.35,1585.76,2371.93,2450.25
2045-01-04,2254.82,1917.91,2101.13,
2045-01-05,1934.79,2025.82,1875.15,2220.39
2045-01-06,2315.97,2220.24,1896.4,2044.94
2045-01-07,2298.13,2100.37,1790.72,2276.45
2045-01-10,2043.47,2040.28,2282.01,1830.35
2045-01-11,2127.86,1810.25,1956.48,2189.84
2045-01-12,2064.71,2059.4,1985.46,1945.9
2045-01-13,1895.48,2008.09,2182.91,1899.06
2045-01-14,1993.06,,2106.68,1987.45
2045-01-17,1744.18,1924.02,2026.04,2013.54
2045-01-18,2124.81,2103.28,1985.65,2226.94
2045-01-19,2062.77,1930.7,2003.92,
2045-01-20,1979.98,2308.36,1985.08,2360.93
2045-01-24,2215.32,2108.57,2185.6,2000.53
