Date,Open,High,Low,Close
2043-08-19,1868.91,2345.98,2284.66,1866.3
2043-08-20,2010.64,1790.02,,1812.74
2043-08-21,2026.14,1899.17,2064.32,1909.36
2043-08-22,2018.78,2145.03,1741.88,1873.7
2043-08-25,1987.2,2143.37,1853.9,2031.15
2043-08-26,1839.43,2446.6,1803.87,1939.63
2043-08-27,2170.94,1706.21,1846.47,2301.79
2043-08-28,2308.53,1755.61,1761.73,2052.81
2043-08-29,1855.14,2173.73,2067.5,1696.21
2043-09-01,1802.27,2122.39,1889.72,1920.22
2043-09-02,2284.04,1906.96,1916.16,1718.91
2043-09-03,2031.68,1848.63,2078.74,2091.94
2043-09-04,2447.09,1842.42,2109.08,1847.05
2043-09-05,2089.48,2248.57,2022.07,2236.43
2043-09-08,1939.19,1770.56,1623.02,2070.71
2043-09-09,2202.79,2154.81,2063.85,1919.69
2043-09-10,1675.45,2063.64,2033.18,2049.76
2043-09-11,1986.27,1942.34,1887.74,2146.02
2043-09-12,1961.05,2118.86,2048.42,2003.53
2043-09-15,1726.38,2144.23,1793.7,2079.67
2043-09-16,2012.21,1999.34,1897.63,1952.15
2043-09-17,1876.98,1911.68,2245.65,1945.34
2043-09-18,1925.5,1916.32,1907.72,1775.85
2043-09-19,2183.0,2133.94,2195.35,1916.71
2043-09-22,2044.65,2091.39,1866.24,2016.14
2043-09-23,2308.98,2239.18,2199.88,
2043-09-24,1613.83,1692.1,1935.11,2231.61
2043-09-25,1885.64,1974.35,1926.45,2053.94
2043-09-26,1980.25,1883.6,1710.39,2031.78
2043-09-29,1981.39,1846.85,2057.47,1975.25
2043-09-30,1863.04,1923.9,2028.23,1944.11
2043-10-01,1833.27,1985.0,1903.16,2358.53
2043-10-03,2254.53,2080.06,1996.23,1798.94
2043-10-06,2010.88,1974.57,1979.87,
2043-10-07,1947.42,1885.07,1800.32,2295.36
2043-10-08,1783.1,1566.03,2155.5,1915.91
2043-10-09,1869.71,1949.54,1789.11,2120.51
2043-10-10,2273.84,1837.32,2378.52,1984.25
2043-10-13,1962.58,2110.13,2297.46,1844.51
2043-10-14,1900.53,2077.45,2005.4,1634.79
2043-10-15,2168.16,1745.65,2046.26,1839.79
2043-10-16,1806.42,2154.09,2142.62,
2043-10-17,2220.38,2156.25,1866.95,2108.03
2043-10-20,1862.28,1964.95,1939.59,2195.95
2043-10-21,1935.27,1897.71,2104.96,2386.07
2043-10-22,1872.2,2165.84,2296.71,2185.43
2043-10-23,1972.0,2004.44,,1918.65
2043-10-24,1866.56,1991.83,2124.38,2136.09
2043-10-25,1875.31,1972.13,2025.17,1965.99
2043-10-27,2180.2,1996.12,2140.28,1859.56
2043-10-28,2011.26,2268.96,2125.61,
2043-10-29,1950.35,2149.95,1990.25,2499.43
2043-10-30,1729.16,2129.05,2092.4,2085.27
2043-10-31,2088.25,2121.25,2127.84,2112.86
2043-11-03,1990.34,2039.57,2123.24,2218.42
2043-11-04,2072.74,2135.49,2017.33,1704.75
2043-11-05,2020.41,2103.9,2168.81,2084.44
2043-11-06,1837.45,2266.73,2211.58,1988.42
2043-11-07,1950.7,2323.31,2118.65,2089.64
2043-11-10,2047.33,2343.48,2080.32,2302.92
2043-11-11,1730.33,2169.39,1935.42,2176.7
2043-11-12,1756.37,2192.64,2029.08,2020.89
2043-11-13,1982.49,2297.68,1927.3,2071.09
2043-11-14,1566.93,2305.21,1963.17,2164.82
2043-11-15,2137.19,2019.65,1830.31,1967.19
2043-11-17,,2021.68,2183.95,2346.29
2043-11-18,2097.74,1903.8,2023.99,1984.98
2043-11-19,1974.49,1999.28,1847.4,2242.57
2043-11-20,1990.13,2094.04,1934.07,1972.36
2043-11-21,2074.16,1927.43,1977.03,2073.53
2043-11-24,1915.99,2060.94,1959.68,2087.79
2043-11-25,1902.21,2044.04,1827.35,2150.08
2043-11-27,2266.86,2173.68,2098.23,2285.25
2043-11-28,2102.47,1796.6,1854.95,2104.15
2043-12-01,2125.52,2053.55,2027.86,2252.19
2043-12-02,2316.7,2270.15,2068.56,1877.42
2043-12-03,2057.56,1963.71,2000.97,2249.4
2043-12-04,2016.23,2330.17,1922.61,1980.57
2043-12-05,2155.44,1859.45,1715.45,1941.34
2043-12-08,2196.1,2033.0,2477.73,2142.5
2043-12-09,1961.34,1849.3,2008.95,2094.8
2043-12-10,2050.87,1651.48,1971.63,1978.01
2043-12-11,2012.33,1995.57,2307.94,2046.4
2043-12-12,1992.26,2073.24,1985.23,2342.67
2043-12-15,2081.44,2104.79,2110.71,2239.92
2043-12-16,1758.19,2335.87,1899.31,1809.77
2043-12-17,1860.66,2165.02,1940.21,1945.79
2043-12-18,2161.47,2022.96,2057.55,2234.19
2043-12-19,2174.11,1980.87,2004.85,2214.23
2043-12-22,2195.54,1965.77,2144.11,1973.46
2043-12-23,2001.78,2344.27,2043.1,2516.76
2043-12-24,2101.48,2419.36,1989.55,1896.42
2043-12-26,2143.72,1776.83,2087.98,1929.78
2043-12-29,1900.19,1961.21,1961.89,2393.77
2043-12-30,2422.6,2241.17,2042.35,2217.61
2043-12-31,2278.12,2102.07,2254.69,1995.57
2044-01-01,1766.84,2108.33,2050.99,1914.41
2044-01-02,1687.56,2208.86,2222.8,1972.52
2044-01-05,1977.3,2181.45,2112.57,2183.55
2044-01-06,1958.64,2378.9,1880.95,2277.18
2044-01-07,2202.0,2086.87,2261.09,2268.86
2044-01-08,2286.24,2096.29,2096.42,2364.8
2044-01-09,1867.18,2161.99,2259.28,2238.92
2044-01-12,2158.53,2106.24,2056.02,2057.04
2044-01-13,2478.56,2023.79,1834.7,1961.59
2044-01-14,2137.56,1974.48,1857.13,2268.57
2044-01-15,2066.53,2077.19,1902.84,2051.59
2044-01-16,2060.86,2128.62,,1763.27
2044-01-19,1974.54,2047.79,2194.2,2108.42
2044-01-20,2010.46,2010.47,2004.82,2168.63
2044-01-21,2308.93,1945.67,1866.4,2101.54
2044-01-22,2133.11,2214.12,,2101.79
2044-01-23,2308.59,2468.5,1824.39,2068.22
2044-01-27,2096.75,2087.89,2222.06,2076.21
2044-01-28,2241.02,1763.03,2270.92,2036.16
2044-01-29,2001.15,1996.68,2183.31,1969.85
2044-01-30,2016.53,2014.43,1957.76,2142.56
2044-02-03,1837.67,1944.08,2184.84,1782.4
2044-02-04,2169.88,2143.19,2184.07,2059.36
2044-02-05,2312.95,1888.82,2029.41,2193.65
2044-02-06,1803.79,2363.13,2402.61,2463.03
2044-02-09,2288.02,1956.0,1896.78,2018.8
2044-02-10,2169.78,2081.75,2066.28,2044.29
2044-02-11,1910.27,2105.01,2023.23,2513.72
2044-02-12,2074.5,2373.62,2285.34,1958.91
2044-02-13,2069.12,2294.66,2109.24,1988.12
2044-02-16,1851.84,2588.08,1934.73,2120.6
2044-02-17,2108.96,1852.92,1709.8,1869.34
2044-02-18,1843.84,2289.66,1857.13,2113.27
2044-02-19,2050.07,2314.27,1899.11,1969.42
2044-02-20,1884.63,2180.19,1978.28,2321.19
2044-02-23,2122.55,2075.88,1944.47,1970.84
2044-02-24,1798.76,1721.72,1985.82,2150.87
2044-02-25,2267.21,1741.87,1954.3,2087.61
2044-02-26,2129.89,2233.94,2097.8,2177.94
2044-02-27,2370.36,1776.91,1859.17,2153.09
2044-03-01,2069.75,2134.75,,2261.91
2044-03-03,1891.49,2163.13,2131.5,1905.89
2044-03-04,2222.43,2012.87,2156.32,2060.69
2044-03-05,2004.74,2048.25,2156.42,2363.88
2044-03-08,2009.52,1864.05,1884.8,2271.32
2044-03-09,2035.37,2002.27,2055.43,1907.18
2044-03-10,2145.26,1960.96,2036.38,2095.6
2044-03-11,2153.13,1845.67,1766.05,2302.88
2044-03-12,2102.94,2074.13,2033.15,2180.53
2044-03-15,2054.98,2147.19,1884.3,1747.18
2044-03-16,2239.81,2242.37,2011.99,1867.42
2044-03-17,2028.52,2065.83,1806.84,2146.25
2044-03-18,1948.26,2041.38,2046.34,2058.48
2044-03-19,2174.45,2251.12,1884.32,1936.41
2044-03-22,2195.88,2313.64,1839.1,2093.82
2044-03-23,2045.94,2097.07,2171.02,2342.85
2044-03-24,1924.28,2127.2,2214.29,2082.93
2044-03-25,1780.6,1858.68,2058.93,2065.34
2044-03-26,2310.32,2139.14,2019.02,2207.01
2044-03-29,2066.37,2032.73,1911.89,1991.73
2044-03-30,2146.98,2116.94,2293.33,2214.81
2044-03-31,2351.57,1999.25,2246.87,2142.2
2044-04-01,1664.38,1818.21,2267.93,2104.93
2044-04-02,2239.65,1914.36,2158.85,1988.04
2044-04-05,1883.74,1876.3,1680.43,2258.42
2044-04-06,2071.89,2116.12,1964.14,1974.68
2044-04-07,2137.19,2100.2,2020.46,2127.09
2044-04-08,2115.12,2268.44,1847.02,2025.02
2044-04-12,1666.88,1932.07,2146.49,2190.56
2044-04-13,2421.78,2313.61,1874.17,1795.52
2044-04-15,1801.1,1957.2,1990.67,2194.69
2044-04-16,1960.99,2151.93,1955.57,2120.37
2044-04-17,2230.73,1954.47,2277.2,2039.57
2044-04-19,1777.23,1836.41,,2087.53
2044-04-20,2122.65,1794.28,2054.54,2243.06
2044-04-21,2104.27,1961.27,2250.48,2065.97
2044-04-22,1890.52,2166.16,2189.31,2117.1
2044-04-23,2248.56,2030.34,2010.02,1753.1
2044-04-27,2249.47,2019.16,2152.55,2080.03
2044-04-28,1690.18,2394.54,2167.62,1822.69
2044-04-29,2231.01,1840.92,2125.94,2295.99
2044-04-30,2201.1,2304.11,1836.15,2177.55
2044-05-03,1935.95,2411.83,2158.76,2041.37
2044-05-04,1999.5,2115.14,2078.54,2192.94
2044-05-05,2263.45,2322.52,2221.23,1977.88
2044-05-06,2022.01,2309.81,2433.18,2104.72
2044-05-07,2066.68,2298.18,2099.58,2116.96
2044-05-10,2088.82,2254.77,2110.71,2061.61
2044-05-11,2152.87,1741.51,1942.54,2193.58
2044-05-12,1834.0,1916.29,2134.08,2167.76
2044-05-13,1827.48,1888.51,2155.89,1773.98
2044-05-14,2294.41,1873.92,2031.39,1739.23
2044-05-17,2139.35,2046.02,1967.95,1889.61
2044-05-18,2113.18,2254.55,1816.95,2062.98
2044-05-19,2269.26,2069.91,2167.65,2471.95
2044-05-20,1857.8,2025.14,2042.33,2394.08
2044-05-21,2105.89,2119.44,2130.19,2047.16
2044-05-24,2030.6,1872.37,2305.44,1925.91
2044-05-25,,2323.85,2077.53,2021.51
2044-05-26,1813.55,1913.73,1925.91,1933.16
2044-05-27,2217.69,2109.53,2054.43,2075.7
2044-05-28,1932.81,2067.2,2362.16,
2044-05-31,2279.46,2297.85,1978.83,1893.3
2044-06-01,2308.39,2041.02,2157.28,1702.37
2044-06-02,1910.73,2161.96,2344.91,2138.32
2044-06-03,2499.88,2279.87,1962.24,2152.32
2044-06-04,1865.88,1933.17,2011.82,2053.64
2044-06-07,2256.69,1952.53,1981.13,1885.46
2044-06-08,2107.04,2179.6,1916.8,2202.15
2044-06-09,2080.83,2178.57,,2098.46
2044-06-10,2258.64,1821.38,2161.03,2331.0
2044-06-11,2308.47,1994.05,2143.36,2230.73
2044-06-14,1769.28,1868.91,1820.87,2090.95
2044-06-15,1960.22,1843.97,2172.34,2202.12
2044-06-16,2099.98,1773.05,2433.48,2057.34
2044-06-17,2383.36,2231.98,1775.33,2227.47
2044-06-18,2478.61,2143.68,2204.8,2084.44
2044-06-21,2080.61,2017.43,1790.26,
2044-06-22,2282.66,1972.42,2085.54,2105.18
2044-06-23,1835.67,2212.68,2177.37,2157.91
2044-06-24,1522.98,2270.4,2045.01,2421.43
2044-06-25,2236.6,1879.47,2243.14,2076.97
2044-06-28,2069.24,2140.41,2081.72,2238.02
2044-06-29,2341.38,2266.84,1733.49,1676.46
2044-06-30,1865.95,2140.46,1926.52,1872.61
2044-07-01,2172.53,2113.6,2011.57,2105.27
2044-07-02,1743.46,2185.5,2059.71,2037.53
2044-07-05,2182.72,2021.0,2390.66,2272.7
2044-07-06,2153.48,2065.64,2037.96,2299.85
2044-07-07,2031.37,2031.88,2045.7,2210.43
2044-07-08,2140.93,2010.44,1769.23,2007.42
2044-07-09,1888.69,2050.73,2232.29,2028.33
2044-07-12,1931.64,1962.33,2171.83,1921.33
2044-07-13,1760.98,2196.24,1717.71,2087.59
2044-07-14,1980.56,2094.68,2214.12,1900.73
2044-07-15,1694.17,2020.17,1945.75,2213.7
2044-07-16,2347.95,2276.34,2383.78,2076.87
2044-07-19,2088.06,2019.56,1744.2,2200.22
2044-07-20,1977.14,2252.96,2240.75,2183.78
2044-07-21,2304.37,1775.44,2079.31,1852.25
2044-07-22,1836.37,1667.91,2074.18,1943.38
2044-07-23,2107.15,2300.91,1800.82,1806.21
2044-07-26,2043.1,2289.12,1981.46,2160.88
2044-07-27,2129.36,2281.8,1820.7,1799.85
2044-07-28,2104.87,2158.84,1585.17,1992.01
2044-07-29,2215.58,1923.11,2169.71,2016.89
2044-07-30,2015.57,2131.3,1894.8,1881.72
2044-08-02,2140.56,2062.88,2055.59,2386.84
2044-08-03,1963.19,2208.67,1855.83,2459.0
2044-08-04,1863.12,1823.31,1886.48,1829.03
2044-08-05,2109.45,1906.14,1861.5,2081.88
2044-08-06,1829.11,2153.33,1975.23,
2044-08-09,2184.41,2081.4,1789.28,1945.02
2044-08-10,2072.52,1870.14,2304.0,2081.2
2044-08-11,2192.1,2122.18,2193.22,2035.95
2044-08-12,2145.96,2030.46,2154.72,2427.41
2044-08-13,2245.4,,2073.4,2270.85
2044-08-16,2122.78,2144.46,1886.5,2305.18
2044-08-17,1843.58,2330.02,2150.53,2310.22
2044-08-18,2073.19,1962.86,2056.25,2121.28
2044-08-19,1953.09,2168.78,1951.46,1986.55
2044-08-20,2134.81,2207.27,2460.53,2052.39
2044-08-23,2221.93,2310.33,2271.33,1952.67
2044-08-24,2285.9,2131.23,2361.76,2038.36
2044-08-25,1997.27,2108.33,2289.31,2073.02
2044-08-26,2085.43,2259.05,2594.81,2146.81
2044-08-27,2276.5,2264.56,1665.17,2129.11
2044-08-30,2234.82,1921.11,2238.11,1967.88
2044-08-31,1946.56,1945.0,1940.12,1715.06
2044-09-01,2327.66,2278.83,2067.25,1622.45
2044-09-02,2267.83,2155.49,2265.23,1980.53
2044-09-03,2254.61,1921.16,,2032.58
2044-09-06,2208.68,1991.11,2241.02,1827.56
2044-09-07,1808.15,1831.98,2030.61,2018.26
2044-09-08,19825.877523903906,1975.3,1800.58,2114.9
2044-09-09,2027.98,1826.53,1662.0,2031.0
2044-09-10,2057.76,1983.8,1943.36,2213.58
2044-09-13,1877.64,1988.24,2216.14,2026.67
2044-09-14,1691.71,1677.17,2078.62,1985.18
2044-09-15,2107.05,1740.96,1787.18,1966.31
2044-09-16,2135.0,2261.69,2688.77,2111.32
2044-09-17,2245.66,2085.78,2207.89,1974.32
2044-09-20,1731.35,2015.83,2084.58,2126.48
2044-09-21,2125.44,1976.95,2053.45,2223.79
2044-09-22,2260.68,2197.34,,2475.5
2044-09-23,2035.24,2285.01,2208.02,2145.45
2044-09-24,2193.6,2066.28,1948.76,1986.72
2044-09-27,2238.75,2064.34,1953.66,2058.85
2044-09-28,2359.73,2367.05,2023.59,2190.95
2044-09-29,1976.97,2155.83,2466.49,2065.01
2044-09-30,2199.91,2202.33,2264.31,1746.56
2044-10-01,2218.52,1904.2,1930.08,1951.52
2044-10-04,2151.93,2338.57,1998.6,2288.45
2044-10-05,1986.24,2279.77,2057.06,2378.45
2044-10-06,2143.22,1765.42,1867.16,2284.18
2044-10-07,2078.91,2078.22,2110.48,1943.3
2044-10-08,2077.99,2099.64,2388.13,2387.72
2044-10-09,1841.01,1943.92,1855.01,2057.51
2044-10-11,1870.6,2206.7,1697.91,2110.16
2044-10-12,2108.5,2590.42,1980.34,2036.98
2044-10-14,2047.11,2103.43,2103.2,1904.34
2044-10-15,2101.84,1816.81,2044.91,1996.52
2044-10-18,2491.74,2282.93,1921.78,2105.55
2044-10-19,1944.9,2027.93,2284.03,2379.21
2044-10-20,2148.48,1930.16,1955.8,2128.47
2044-10-21,2249.39,2051.69,2604.99,2185.3
2044-10-25,2213.81,2333.24,1664.9,1936.53
2044-10-26,1927.24,2348.44,2057.0,1850.69
2044-10-27,2140.43,2160.81,2207.15,1667.09
2044-10-28,,2012.05,1957.28,2163.98
2044-10-29,1950.12,2003.86,2113.1,2216.71
2044-11-01,1768.35,2086.44,1943.92,1775.19
2044-11-02,2077.71,2478.01,2174.8,2288.24
2044-11-03,2074.21,2163.82,2295.62,2043.72
2044-11-04,2286.04,2235.32,2352.43,2044.65
2044-11-05,2129.92,1824.93,1776.03,2117.24
2044-11-08,2041.84,2001.36,2044.67,2179.99
2044-11-09,2294.42,1895.45,2320.1,2241.37
2044-11-10,2167.24,1934.47,2180.99,2202.5
2044-11-11,2304.28,2068.84,1816.25,2078.15
2044-11-12,1780.06,2111.85,2065.96,1803.35
2044-11-16,2419.95,2133.2,1874.82,2028.66
2044-11-17,2100.55,1943.66,2017.25,2140.19
2044-11-18,2346.19,,2121.8,2143.49
2044-11-19,2308.42,2129.67,2015.07,
2044-11-22,2233.5,2336.05,1874.0,2014.25
2044-11-23,1737.88,2297.99,1889.96,1893.64
2044-11-24,2145.38,2137.4,2064.15,2037.67
2044-11-25,2123.77,2437.46,1996.0,2042.87
2044-11-29,1862.89,,2093.57,2015.31
2044-11-30,1959.79,2251.27,1819.56,2336.91
2044-12-01,2138.99,1884.47,1803.79,2234.23
2044-12-02,2220.6,2266.39,1842.83,2110.02
2044-12-03,2239.98,2034.37,2148.2,2178.57
2044-12-06,2063.93,1937.55,2172.69,2086.32
2044-12-07,1739.61,2314.17,2036.53,2215.99
2044-12-08,2119.32,2129.93,2190.7,2064.33
2044-12-09,2061.42,2329.93,2249.18,2248.78
2044-12-10,2413.22,1909.89,2164.09,2400.06
2044-12-13,2295.6,2271.43,2221.41,1972.63
2044-12-14,1928.88,2121.29,2216.33,2191.75
2044-12-15,2045.88,2205.54,2148.89,2189.82
2044-12-16,2352.99,1946.22,2288.67,2101.79
2044-12-17,2083.0,2284.37,2031.85,2209.57
2044-12-20,2585.35,1964.6,2228.57,2184.21
2044-12-21,2182.47,2335.97,2286.66,1866.22
2044-12-22,2241.71,2369.17,2126.62,2249.8
2044-12-23,2059.3,2038.55,2117.1,2249.13
2044-12-24,2108.96,2119.29,2434.88,1977.41
2044-12-27,2212.47,2108.85,2305.84,2469.53
2044-12-28,1878.63,2082.72,2179.09,1994.78
2044-12-29,2319.71,2271.29,1984.5,2106.08
2044-12-30,2000.1,2060.19,2149.84,1991.01
2044-12-31,1953.28,2366.86,2205.7,2097.81
2045-01-03,2486.06,1709.17,2215.3,2136.56
2045-01-04,2303.1,2472.63,2036.74,
2045-01-05,2168.96,2227.58,2370.07,1900.24
2045-01-06,2360.03,2403.95,2329.51,2188.43
2045-01-07,2074.01,2030.54,2248.08,2414.78
2045-01-10,2117.37,2334.19,1926.55,1949.34
2045-01-11,2256.21,2167.93,1841.66,2145.79
2045-01-12,2331.64,,2159.59,2225.88
2045-01-13,2106.22,2049.62,2158.31,2302.34
2045-01-14,2454.81,2265.46,2313.22,2288.78
2045-01-17,2302.95,2287.05,1986.44,2358.45
2045-01-18,2149.25,2086.58,1929.6,2127.27
2045-01-19,2133.02,2104.87,2036.22,2027.89
2045-01-20,,2286.59,2326.45,1835.87
2045-01-24,1956.02,2063.56,2117.28,2435.69
2045-01-25,2322.96,2121.09,2241.51,2207.74
2045-01-27,2276.0,1851.54,2299.6,2271.29
2045-01-28,1952.78,2062.15,2251.57,1832.71
2045-01-31,2303.52,2211.8,2429.11,2103.96
2045-02-01,2261.24,2130.36,1952.05,2002.52
2045-02-02,2204.98,2254.68,2219.2,2015.04
2045-02-03,2104.7,2344.33,2147.21,2127.02
2045-02-04,2040.61,2227.57,2217.92,2164.34
2045-02-07,2236.99,2186.25,2496.56,2293.38
2045-02-08,2353.26,2295.62,2307.15,1740.0
2045-02-09,1859.26,2325.89,1994.72,2288.76
2045-02-10,2088.45,2276.49,1931.4,2466.59
2045-02-11,2265.44,2215.5,2273.99,1940.27
2045-02-14,2115.3,1831.76,2518.28,2216.0
2045-02-15,2214.59,2085.66,2091.03,2335.88
2045-02-16,2115.49,2371.09,1840.37,2322.18
2045-02-17,2022.0,1959.71,2521.02,2752.87
2045-02-18,2059.58,2217.82,2253.33,2150.59
2045-02-21,2407.18,2121.75,2236.81,2000.36
2045-02-22,2515.04,2216.92,2008.21,2047.22
2045-02-23,2088.31,2250.62,2038.16,2049.69
