Date,Open,High,Low,Close
2043-03-06,2093.24,1977.82,1837.83,
2043-03-07,2189.42,1865.27,2271.49,2035.42
2043-03-10,2126.35,1964.47,1970.52,1879.17
2043-03-11,2044.09,2015.23,,1974.46
2043-03-12,2067.38,1881.87,2142.72,
2043-03-13,1698.69,1962.48,2096.87,2569.38
2043-03-17,2129.78,2367.43,2456.74,1644.81
2043-03-19,2254.87,2237.53,2151.24,2256.88
2043-03-20,2195.57,2265.8,1775.53,2075.41
2043-03-21,2168.56,1643.01,2150.19,1999.4
2043-03-22,2119.63,2106.16,1836.79,1988.49
2043-03-24,2083.49,1943.86,2106.78,2207.3
2043-03-25,2071.77,2331.0,2030.91,1989.42
2043-03-26,2088.21,2191.64,1917.67,2183.68
2043-03-27,1805.41,2389.91,1758.07,2363.09
2043-03-28,2251.05,1680.93,2280.28,2011.72
2043-03-31,1999.36,2135.18,2003.27,2042.49
2043-04-01,1799.77,2112.24,2134.38,1854.67
2043-04-02,1976.32,2099.29,2035.11,1896.15
2043-04-03,2340.72,2066.59,1869.89,2212.06
2043-04-04,1849.76,1977.68,1981.67,2120.06
2043-04-07,2172.44,2301.95,1911.67,1847.9
2043-04-08,2442.98,2003.41,2153.44,1747.78
2043-04-09,1722.11,2092.54,1984.74,
2043-04-10,1827.84,2034.24,2340.58,1727.11
2043-04-11,2123.73,2174.67,1871.31,1748.34
2043-04-15,2158.86,1916.57,2076.8,1762.22
2043-04-16,1936.81,2432.54,1963.08,1983.43
2043-04-17,2233.87,1713.42,2173.66,2000.56
2043-04-21,2144.35,2347.41,1946.03,2159.52
2043-04-22,2405.96,1893.34,1737.85,1773.54
2043-04-23,2388.6,2207.78,1852.59,1737.25
2043-04-24,1871.76,1791.2,1967.17,1693.9
2043-04-25,2005.22,1884.42,1891.07,2200.9
2043-04-28,1886.25,2371.25,2764.6,2013.5
2043-04-29,1873.88,1989.6,2121.0,1889.06
2043-04-30,2036.54,2284.86,1994.84,2393.51
2043-05-02,1806.18,2301.31,1887.32,2098.12
2043-05-05,1668.9,1780.05,1844.8,2077.25
2043-05-06,1951.23,2185.72,1808.96,2424.61
2043-05-07,2333.84,1802.01,2510.61,2010.76
2043-05-08,1897.33,2312.65,1940.32,1553.98
2043-05-09,1905.91,1756.78,1731.46,
2043-05-12,1791.73,2222.74,1802.88,1825.36
2043-05-13,2169.04,1768.8,2101.27,2568.81
2043-05-14,1781.48,1972.39,2249.49,2162.54
2043-05-15,2002.02,1690.52,2226.62,1987.04
2043-05-16,2004.97,1885.05,2251.72,2281.83
2043-05-19,2600.0,1722.32,2196.33,2005.23
2043-05-20,1561.38,2000.25,2315.93,2314.73
2043-05-21,1985.78,1766.55,2087.79,2332.0
2043-05-22,1929.69,2123.9,2374.42,1629.27
2043-05-23,2085.1,2241.05,2208.33,1881.98
2043-05-26,1951.32,2156.55,1789.27,1771.52
2043-05-27,2172.92,1854.74,1984.86,2127.63
2043-05-28,2393.41,2133.16,2141.05,1866.13
2043-05-29,2167.25,2204.24,2267.76,1991.66
2043-05-30,1792.83,1832.36,1895.91,2026.24
2043-06-02,1972.0,2230.06,1960.44,2265.2
2043-06-03,2190.09,2376.84,2137.97,1800.59
2043-06-04,2197.76,2137.4,2386.08,2163.6
2043-06-05,2242.6,1977.91,1889.26,2169.03
2043-06-06,1973.94,1939.53,2136.54,2112.57
2043-06-09,1917.81,1905.06,1832.2,1942.56
2043-06-10,1849.89,2303.74,2391.76,2092.81
2043-06-11,2177.88,2098.51,2215.01,2122.39
2043-06-12,1998.08,2154.79,2349.14,1965.75
2043-06-13,1998.78,2180.36,2104.21,2430.3
2043-06-16,2214.65,2376.61,2052.29,2050.23
2043-06-17,2099.39,2055.85,2032.27,2133.55
2043-06-18,1732.56,2019.19,2189.9,2068.43
2043-06-19,2194.19,1942.17,1836.33,1839.07
2043-06-20,2118.28,,1938.5,1986.32
2043-06-23,1885.3,1633.55,2105.2,2337.47
2043-06-24,1798.52,1809.13,2006.33,1655.97
2043-06-25,2219.45,2232.54,2118.3,1926.83
2043-06-26,2283.01,2008.67,1905.44,1954.02
2043-06-27,1975.82,1886.96,1934.46,1711.84
2043-06-30,2091.84,2038.97,2450.4,2108.59
2043-07-01,2078.91,2304.87,1853.64,1905.62
2043-07-02,2230.63,1952.83,1989.01,
2043-07-03,2081.22,1940.56,2296.63,1849.38
2043-07-04,2238.05,2074.51,1899.23,1814.27
2043-07-07,1935.35,2320.89,2194.26,2044.99
2043-07-08,2201.87,2132.47,2118.56,2082.43
2043-07-09,2415.82,2130.98,1867.79,1833.73
2043-07-10,2047.99,1547.17,2315.15,2135.48
2043-07-11,2565.1,2047.9,1923.88,2082.89
2043-07-14,1813.1,2229.23,2135.4,1840.4
2043-07-15,,2111.85,2018.21,2204.93
2043-07-16,1957.77,2003.18,2103.85,1955.27
2043-07-17,1894.91,1886.64,2101.52,1902.9
2043-07-18,2045.91,1851.23,1760.93,2164.61
2043-07-21,2006.6,1910.67,1926.43,2224.74
2043-07-22,2014.96,2309.82,2245.16,1949.51
2043-07-23,2163.99,2040.36,,2240.82
2043-07-24,2238.45,2070.98,2104.36,1929.17
2043-07-25,1683.85,2106.6,2121.66,2234.79
2043-07-28,2133.94,2063.38,1907.13,2002.83
2043-07-29,2192.09,2151.51,2095.34,2614.97
2043-07-30,1965.63,1861.37,1864.74,2039.03
2043-07-31,2449.12,2046.45,1779.83,1703.77
2043-08-01,2201.39,1753.73,2101.92,2093.35
2043-08-04,2062.74,1940.61,2008.81,2013.28
2043-08-05,2000.57,2042.9,2031.07,2099.31
2043-08-06,2378.64,2196.35,2132.83,2356.39
2043-08-07,2291.9,1844.24,2269.93,2277.66
2043-08-08,1856.95,1993.32,1991.24,2266.34
2043-08-11,2300.44,2311.55,2178.09,2134.17
2043-08-12,1789.49,2287.67,1937.85,2055.64
2043-08-13,1924.63,2166.46,2135.22,1904.8
2043-08-14,1981.2,2184.66,2005.11,1736.32
2043-08-18,2127.55,2032.7,1990.35,1880.85
2043-08-19,2297.92,2034.76,2044.42,2162.78
2043-08-20,2354.98,2247.36,2275.57,1962.9
2043-08-21,1922.97,1988.59,1802.4,2307.25
2043-08-22,1873.93,2145.51,2242.01,1961.42
2043-08-25,1971.6,2145.44,2286.82,2187.67
2043-08-26,2208.77,1725.72,2134.13,2218.94
2043-08-27,1857.86,1840.02,2061.04,1853.06
2043-08-28,2222.56,1743.6,1956.04,1970.79
2043-08-29,2224.57,2145.13,1957.89,2089.45
2043-09-01,2115.47,2158.06,2090.14,1950.38
2043-09-02,1912.54,1877.07,1971.56,1987.83
2043-09-03,1593.19,2027.43,2054.0,2067.63
2043-09-04,1694.88,2046.82,1896.15,1632.77
2043-09-05,1959.53,2353.27,2167.95,1730.93
2043-09-08,2032.23,1983.6,2149.14,2269.3
2043-09-09,1835.65,2073.48,2373.53,1931.07
2043-09-10,1714.5,1806.45,2177.34,1899.99
2043-09-11,1872.5,2091.47,1933.61,2449.04
2043-09-12,2207.06,2182.83,1814.91,2274.52
2043-09-15,2060.39,2017.36,1645.26,2109.95
2043-09-16,2318.41,1883.48,1903.48,1972.37
2043-09-17,1964.08,1743.56,2394.59,1972.9
2043-09-18,2275.88,2330.72,2056.34,1936.17
2043-09-19,2133.6,1945.76,2084.35,1991.8
2043-09-22,1665.05,2116.04,1734.28,1906.55
2043-09-23,2234.57,1985.88,1854.76,2207.8
2043-09-24,1632.87,1992.94,2181.22,1920.25
2043-09-25,,2249.05,2169.76,2178.63
2043-09-26,2205.44,2310.07,2343.62,2073.05
2043-09-29,2016.44,2022.1,2131.21,1939.9
2043-09-30,2198.17,1918.05,2246.18,1724.45
2043-10-01,2163.84,2126.78,2073.52,2272.55
2043-10-03,2279.92,1826.32,2114.76,
2043-10-06,1835.53,1837.29,1975.95,1918.37
2043-10-07,2102.66,2085.07,2222.79,1956.72
2043-10-08,2104.95,1838.07,1906.47,2123.48
2043-10-09,1965.99,1778.43,1901.89,2005.31
2043-10-10,1613.9,2002.28,2090.66,2145.87
2043-10-13,1929.46,1804.38,1977.54,1890.03
2043-10-14,1897.85,1764.8,2271.24,1991.21
2043-10-15,1969.83,2372.07,1953.82,2690.42
2043-10-16,2543.34,2085.64,1895.86,2116.63
2043-10-17,2102.94,1897.96,2351.29,1979.3
2043-10-20,1835.08,2039.03,2251.6,1820.84
2043-10-21,2144.58,2042.87,2150.95,1864.64
2043-10-22,2413.45,2074.11,2005.0,1933.0
2043-10-23,2040.71,1931.06,1617.36,2276.49
2043-10-24,2169.81,1999.36,2091.99,2157.78
2043-10-25,2046.38,1923.31,2328.07,2087.56
2043-10-27,2083.04,2013.45,2159.94,2034.17
2043-10-28,2129.84,1901.41,2057.58,2252.66
2043-10-29,1566.17,1929.59,2154.75,1878.29
2043-10-30,2025.38,1805.18,1897.6,2065.25
2043-10-31,1779.42,2092.95,1876.91,2345.63
2043-11-03,1839.29,2155.43,2074.03,2271.26
2043-11-04,1982.64,2240.0,1973.41,2024.19
2043-11-05,2020.55,2204.11,2100.15,1937.48
2043-11-06,,2238.25,2061.32,2239.18
2043-11-07,1967.97,1826.91,1848.26,2045.91
2043-11-10,1802.61,1819.99,1716.91,2072.01
2043-11-11,2049.69,2488.39,2288.04,2360.03
2043-11-12,2000.84,1915.85,2322.07,2184.35
2043-11-13,1910.03,2194.49,2284.84,2480.56
2043-11-14,1815.26,2326.56,1925.27,1994.52
2043-11-15,2170.86,2315.82,2480.25,2200.23
2043-11-17,2102.23,1844.04,2058.89,1737.59
2043-11-18,1926.56,1953.35,2134.04,1996.08
2043-11-19,2236.38,1868.37,2022.78,1818.4
2043-11-20,1873.06,1797.74,1923.79,2145.63
2043-11-21,1964.81,1805.81,1936.99,2332.85
2043-11-24,2109.66,1850.79,2097.01,1947.97
2043-11-25,2153.83,1906.21,2134.21,2251.14
2043-11-27,,2431.87,1844.47,2330.36
2043-11-28,1906.25,1823.19,2322.26,2130.26
2043-12-01,2096.89,2226.32,2224.4,2036.22
2043-12-02,1865.58,2047.99,2106.07,2056.06
2043-12-03,2111.54,1913.17,1955.04,1839.33
2043-12-04,2326.27,2058.92,2117.54,1865.22
2043-12-05,2302.4,2338.7,1865.41,1777.01
2043-12-08,1880.22,2212.63,2269.73,1955.03
2043-12-09,1777.69,2041.4,2370.71,2158.08
2043-12-10,1969.3,2371.05,2123.72,1873.73
2043-12-11,2224.7,2022.7,1803.61,2192.44
2043-12-12,,1896.31,2083.83,1993.02
2043-12-15,1969.48,1985.67,1726.81,1867.84
2043-12-16,1974.29,1884.25,2077.43,2041.31
2043-12-17,2007.81,1863.5,1542.79,1924.01
2043-12-18,1851.92,2004.78,2223.44,1958.04
2043-12-19,2322.46,2035.47,1998.15,1888.85
2043-12-22,2099.44,1791.04,,2219.44
2043-12-23,2122.4,2130.45,2110.46,1865.34
2043-12-24,2211.88,2079.96,1763.48,2046.09
2043-12-26,1696.88,1860.8,2338.61,1926.03
2043-12-29,1753.92,1959.62,2147.95,1966.47
2043-12-30,2325.05,1893.12,1970.31,2203.21
2043-12-31,2128.89,1648.24,2287.99,1922.58
2044-01-01,2231.34,1950.56,1855.27,2231.12
2044-01-02,2110.25,1544.6,2376.34,1905.96
2044-01-05,2251.44,,2251.43,1992.14
2044-01-06,2012.29,1977.79,2380.74,1897.94
2044-01-07,1921.22,2078.95,2185.79,2065.42
2044-01-08,1709.27,2135.94,2267.25,2301.58
2044-01-09,2054.24,2041.99,2170.12,2231.44
2044-01-12,2215.88,2055.85,2224.11,2293.84
2044-01-13,2076.27,1968.7,2120.15,2187.89
2044-01-14,1884.82,2235.95,1878.05,2003.21
2044-01-15,2109.47,1857.18,1950.68,1956.23
2044-01-16,1929.43,2268.01,2022.16,2235.19
2044-01-19,1881.23,2378.21,2201.15,2160.09
2044-01-20,2033.51,1964.3,2159.48,1873.79
2044-01-21,2021.32,2508.86,1964.9,2514.26
2044-01-22,1991.8,2219.31,2151.04,2266.85
2044-01-23,2201.37,1878.13,2006.23,2171.66
2044-01-27,2091.4,2036.05,1915.18,2250.82
2044-01-28,1924.68,2015.93,2481.03,
2044-01-29,1693.32,2233.65,1894.8,2467.13
2044-01-30,2243.19,2196.14,2035.88,2363.54
2044-02-03,1645.96,2524.94,2150.05,2033.3
2044-02-04,1849.69,,2066.47,2258.8
2044-02-05,2117.99,2258.03,2273.35,1917.46
2044-02-06,1877.4,2297.72,1721.48,1793.89
2044-02-09,1985.24,1989.62,2090.42,2385.37
2044-02-10,1835.36,2004.96,2305.7,1860.6
2044-02-11,1828.98,1677.36,1902.89,1936.84
2044-02-12,1966.2,1917.15,2210.29,1774.87
2044-02-13,2036.61,2286.41,1821.57,2033.61
2044-02-16,1863.66,2061.86,2067.63,2126.5
2044-02-17,2107.17,1825.2,1621.82,1486.06
2044-02-18,2276.69,2157.41,1975.5,2078.78
2044-02-19,1997.19,1964.73,2124.89,1963.79
2044-02-20,1788.29,1929.43,2067.5,1718.91
2044-02-23,2115.13,1956.24,2004.13,1848.93
2044-02-24,2054.58,1944.19,1575.6,1739.43
2044-02-25,1933.17,1960.03,1546.11,2150.69
2044-02-26,1820.17,2369.89,2176.34,2010.04
2044-02-27,2021.89,2120.93,1850.84,1747.5
2044-03-01,2161.53,1954.35,2055.25,2157.83
2044-03-03,2267.05,2395.77,1640.58,2155.62
2044-03-04,2272.66,1785.23,2095.71,2243.02
2044-03-05,2183.69,1710.91,1745.41,2242.89
2044-03-08,1922.43,2102.86,2057.96,2485.56
2044-03-09,1720.03,2233.1,1964.32,1754.35
2044-03-10,1947.84,1724.5,1681.58,2248.03
2044-03-11,2199.7,2117.59,2192.58,1865.5
2044-03-12,1748.4,2202.16,1817.01,1840.85
2044-03-15,1968.01,2291.76,2325.41,1975.77
2044-03-16,2254.15,1940.73,1971.12,2088.82
2044-03-17,1967.07,1883.95,1975.6,1963.22
2044-03-18,2001.82,1853.7,1914.92,1805.07
2044-03-19,2170.8,2157.83,22463.71915895666,2039.09
2044-03-22,2477.67,2310.57,2341.69,
2044-03-23,2165.82,2138.38,2189.81,1766.8
2044-03-24,2056.47,2075.01,2138.96,1820.35
2044-03-25,1929.64,1890.47,,2241.74
2044-03-26,1780.08,2211.18,2208.36,2299.84
2044-03-29,1983.33,1917.68,2112.47,2111.92
2044-03-30,2032.08,2120.79,2026.15,1877.55
2044-03-31,1784.63,1776.22,2094.23,2106.14
2044-04-01,2302.27,2322.6,2087.43,2255.01
2044-04-02,2286.38,2053.07,2434.45,2009.44
2044-04-05,2398.77,1809.22,1820.98,2040.8
2044-04-06,2134.11,2084.53,2133.02,1909.06
2044-04-07,2003.58,2272.31,1707.13,2022.09
2044-04-08,1825.56,2013.28,1941.15,2148.53
2044-04-12,1578.55,1852.13,2269.23,1956.02
2044-04-13,2116.17,1801.83,2179.61,2134.52
2044-04-15,1917.93,2355.61,1915.87,1816.03
2044-04-16,2258.72,2114.46,2206.72,1839.81
2044-04-17,2245.79,1982.14,1994.71,1814.55
2044-04-19,2149.02,1918.32,2064.87,1973.21
2044-04-20,1964.76,2216.24,1773.48,1999.17
2044-04-21,2159.68,2065.41,2131.83,1918.74
2044-04-22,1961.48,2138.47,1809.84,1796.66
2044-04-23,1892.04,2019.88,2114.1,2005.87
2044-04-27,1775.62,1830.23,2332.51,2269.41
2044-04-28,1704.33,2211.97,2372.38,1878.77
2044-04-29,1948.03,2024.13,2039.26,2157.28
2044-04-30,2305.37,1773.77,2320.44,2098.79
2044-05-03,1936.35,2104.96,2107.5,2205.62
2044-05-04,2006.4,1986.2,1844.03,2042.17
2044-05-05,1954.32,1986.17,2360.65,2082.92
2044-05-06,2096.34,2079.27,1951.82,2260.51
2044-05-07,2106.52,2392.67,1896.86,2340.96
2044-05-10,1845.54,2095.22,1766.86,2109.82
2044-05-11,2119.99,2406.5,1786.83,1856.24
2044-05-12,2044.28,2030.12,2175.84,2148.37
2044-05-13,2014.07,2114.39,2367.93,2064.38
2044-05-14,1820.85,1809.23,2009.83,1910.34
2044-05-17,2454.92,1893.19,1889.9,1774.23
2044-05-18,1976.42,2086.32,2003.59,2113.7
2044-05-19,2227.75,1890.83,1948.48,2167.37
2044-05-20,1780.69,2431.57,1997.76,1983.03
2044-05-21,2074.79,2435.85,2137.69,1791.12
2044-05-24,2137.09,2060.07,2164.44,1687.86
2044-05-25,1755.0,2096.58,,2078.67
2044-05-26,2202.11,2196.34,1973.99,2131.35
2044-05-27,1886.96,1662.52,1928.6,2429.58
2044-05-28,2103.63,2350.36,2157.3,2199.61
2044-05-31,1615.74,2416.09,1793.52,1926.82
2044-06-01,2046.2,2287.65,1952.62,2012.43
2044-06-02,2326.25,2089.84,2226.95,2171.83
2044-06-03,1745.08,2286.64,2088.43,1793.99
2044-06-04,1887.22,1862.93,1939.3,2269.35
2044-06-07,1942.04,2065.05,2138.9,2260.54
2044-06-08,1986.65,2171.63,1788.27,2026.59
2044-06-09,1628.01,2070.0,2208.38,2125.82
2044-06-10,2057.26,2163.32,2340.28,1932.43
2044-06-11,2174.89,2234.02,2457.2,1881.45
2044-06-14,2108.58,1967.61,2433.54,1980.58
2044-06-15,2291.74,2292.42,2026.21,1862.47
2044-06-16,2270.55,2427.15,1925.4,2125.48
2044-06-17,2052.66,2091.14,,2471.56
2044-06-18,1823.36,1849.63,2348.51,2244.33
2044-06-21,1913.01,2347.85,1729.06,2380.98
2044-06-22,2198.83,1982.18,2391.29,1768.57
2044-06-23,2081.65,2032.09,1988.75,1958.66
2044-06-24,1921.12,1965.66,2205.57,1718.58
2044-06-25,2044.93,2269.22,1914.93,1980.98
2044-06-28,1858.54,2160.48,2384.79,1899.59
2044-06-29,1823.61,2184.35,2185.51,2074.09
2044-06-30,2219.53,2094.91,1864.54,1781.52
2044-07-01,2151.59,2352.82,2028.12,1957.74
2044-07-02,2134.55,2220.91,2596.92,2075.49
2044-07-05,1953.73,1935.43,2296.4,
2044-07-06,2340.55,2134.14,2093.33,2452.38
2044-07-07,2186.62,1997.52,2560.81,2124.4
2044-07-08,2374.62,2171.49,2076.94,2219.58
2044-07-09,1895.4,1789.06,1935.64,2263.15
2044-07-12,2475.97,2052.48,1721.24,2118.05
2044-07-13,2353.47,2124.08,2121.4,1957.13
2044-07-14,1725.12,2294.74,2070.29,1969.2
2044-07-15,1880.88,2006.51,2349.59,2017.2
2044-07-16,2147.29,2089.58,2180.31,2430.19
2044-07-19,1811.06,2019.52,2365.46,1988.2
2044-07-20,1806.62,2004.54,1792.63,2050.23
2044-07-21,2236.93,2219.98,2205.54,2372.01
2044-07-22,2149.37,1937.42,1950.9,2174.13
2044-07-23,2279.75,1977.32,2138.29,1704.85
2044-07-26,2052.13,2104.33,1852.77,2171.34
2044-07-27,1892.22,2099.52,2162.25,1964.06
2044-07-28,1837.43,2166.59,2172.28,2039.2
2044-07-29,2177.1,1853.15,2207.21,2064.5
2044-07-30,2080.98,1945.86,2146.23,2162.15
2044-08-02,2204.84,2222.56,2002.61,1866.14
2044-08-03,1670.44,2265.62,1604.88,1976.98
2044-08-04,2258.36,2074.32,1992.31,1605.96
2044-08-05,2266.27,2282.05,2120.49,2157.56
2044-08-06,1999.08,2618.68,1865.39,2276.49
2044-08-09,2038.7,2278.14,2302.04,2077.16
2044-08-10,2106.68,2194.48,2131.2,2112.34
2044-08-11,2134.99,2259.43,2013.95,1581.87
2044-08-12,1976.52,2064.33,2478.62,2290.29
2044-08-13,2164.6,1858.82,2650.52,2025.39
2044-08-16,2064.68,2284.41,1934.25,2250.59
2044-08-17,2113.47,2401.64,2185.51,1809.39
2044-08-18,2000.05,2055.83,2292.48,2066.87
2044-08-19,1621.03,1988.33,1853.28,1695.43
2044-08-20,1960.18,1671.39,2238.8,2143.59
2044-08-23,2052.57,1804.74,1967.4,2140.81
2044-08-24,2315.81,1985.27,1955.07,2487.74
2044-08-25,2180.38,1893.22,1915.99,2160.88
2044-08-26,1956.85,2105.15,2319.69,2185.65
2044-08-27,1915.08,2238.44,1944.27,2002.69
2044-09-29,1923.88,2230.04,2094.14,1914.1
2044-09-30,1946.84,2166.24,2210.69,2030.58
2044-10-01,1793.4,2397.21,1730.6,2140.58
2044-10-04,1975.99,1865.47,2344.31,2020.64
2044-10-05,2115.83,2377.83,1944.49,2015.58
2044-10-06,,1823.25,2352.81,1711.76
2044-10-07,2396.19,1752.5,,2225.32
2044-10-08,2189.82,2220.54,2146.46,1807.94
2044-10-09,1816.26,1778.9,2129.16,2066.44
2044-10-11,2316.27,2097.55,2125.98,2064.0
2044-10-12,1936.24,2009.25,1727.11,2118.32
2044-10-14,2228.74,2008.76,2008.18,2027.32
2044-10-15,2077.58,2119.71,2195.88,1961.68
2044-10-18,2354.94,2120.69,2376.09,2257.03
2044-10-19,1681.34,2055.95,2312.3,1944.35
2044-10-20,1934.6,1974.22,2181.72,2130.23
2044-10-21,2030.66,2188.74,1853.0,1812.72
2044-10-25,2139.07,1940.92,2266.84,2397.91
2044-10-26,2021.5,2201.39,1861.26,1858.01
2044-10-27,2180.62,2212.59,2141.34,2036.6
2044-10-28,2259.08,2329.78,2169.16,2060.16
2044-10-29,1784.25,1927.67,1918.99,2325.05
2044-11-01,2183.91,1683.97,2574.27,2009.53
2044-11-02,2038.91,2162.14,2000.26,2212.47
2044-11-03,2396.53,2020.13,1969.1,1971.0
2044-11-04,2057.88,1998.26,2254.53,1851.35
2044-11-05,2163.49,2097.94,2012.68,2233.74
2044-11-08,2040.3,2034.14,1789.04,2202.95
2044-11-09,2350.8,1602.63,2175.13,1924.52
2044-11-10,2345.56,2216.6,1991.5,1812.12
2044-11-11,2207.22,1973.98,2005.18,2067.75
2044-11-12,2321.66,2243.45,1958.97,2102.23
2044-11-16,2035.94,1908.89,2150.47,2226.04
2044-11-17,1891.5,2051.67,2173.65,2255.73
2044-11-18,2154.97,2094.69,1778.24,2060.63
2044-11-19,2347.66,2227.17,2180.27,2082.08
2044-11-22,1914.8,2156.14,2122.85,1974.88
2044-11-23,1929.92,2194.54,2197.25,2340.4
2044-11-24,1934.92,2230.92,2350.11,2184.37
2044-11-25,2007.84,,2125.53,2183.41
2044-11-29,1925.3,2599.31,1973.32,2382.29
2044-11-30,2224.86,1941.96,2150.34,2092.07
2044-12-01,2003.93,1971.35,2137.17,2386.47
2044-12-02,1841.04,1989.07,2232.34,2325.96
2044-12-03,2025.02,1890.76,1790.16,1878.44
2044-12-06,2394.04,2204.02,2145.43,2150.67
2044-12-07,1732.69,2420.93,2252.82,2167.28
2044-12-08,1890.78,2135.21,,2436.5
2044-12-09,2039.24,2239.57,2251.16,2285.99
2044-12-10,1866.68,1963.8,1844.89,1806.44
2044-12-13,1875.73,2285.5,1950.76,2028.41
2044-12-14,2007.59,2207.3,2139.27,1921.88
2044-12-15,2010.34,1773.6,1830.6,1614.26
2044-12-16,2221.61,,1650.16,2208.51
2044-12-17,2108.1,2178.07,1917.0,1959.73
2044-12-20,2030.81,2033.79,1915.52,1880.22
2044-12-21,2105.27,2225.33,1839.97,2316.26
2044-12-22,2254.9,2054.76,2381.76,1747.05
2044-12-23,2056.69,2101.63,2045.34,1860.46
2044-12-24,1430.39,1843.73,1965.48,2412.07
2044-12-27,2161.89,2237.52,1920.52,2291.39
2044-12-28,2009.37,1862.99,2353.79,1976.4
2044-12-29,2347.68,2199.56,1847.72,2235.7
2044-12-30,2433.65,2182.3,2342.52,1869.12
2044-12-31,1907.6,2523.38,1953.74,2143.53
2045-01-03,2563.07,2244.88,1929.37,2170.47
2045-01-04,2277.02,2018.53,2152.15,1745.68
2045-01-05,2395.71,1975.85,1902.2,2393.14
2045-01-06,2178.56,1770.46,2202.99,2288.9
2045-01-07,1933.82,2121.44,2058.83,2220.58
2045-01-10,2172.03,2213.05,2064.03,2224.14
2045-01-11,2025.39,2149.4,1688.37,1959.88
2045-01-12,1841.62,1970.41,2514.99,1962.4
2045-01-13,2050.41,2331.84,2209.39,2168.81
2045-01-14,1978.26,1869.91,1990.09,2285.16
2045-01-17,2121.57,2112.63,1999.68,2425.24
2045-01-18,1995.72,2398.69,2198.35,1845.49
2045-01-19,2369.19,1823.19,2165.59,2324.84
2045-01-20,1975.29,2067.73,2272.8,2081.39
2045-01-24,1434.75,1881.97,2340.5,2195.81
2045-01-25,1868.74,1659.88,1777.24,2256.81
2045-01-27,1867.53,2164.15,1516.33,2261.59
2045-01-28,2062.43,1833.16,2278.94,2352.74
2045-01-31,2537.82,2203.32,2297.18,2237.05
2045-02-01,2002.92,1903.52,2197.6,2105.01
2045-02-02,2044.04,1957.01,2145.27,1855.71
2045-02-03,1960.55,2424.17,2068.21,1740.49
2045-02-04,2231.09,2108.29,1989.77,1825.79
2045-02-07,1972.33,2026.14,1745.87,2063.16
2045-02-08,2196.75,1964.81,2047.95,1858.27
2045-02-09,1976.27,2203.76,2544.84,1782.44
2045-02-10,2338.98,2130.58,2272.13,1943.06
2045-02-11,2314.53,1884.48,1919.03,
2045-02-14,1923.31,2428.05,2258.67,2107.17
2045-02-15,1983.47,2164.68,1957.51,2061.85
2045-02-16,1971.32,1808.91,2522.7,2331.53
2045-02-17,2428.75,2196.38,1915.04,1997.76
2045-02-18,1864.82,2030.62,2112.37,2162.78
2045-02-21,1976.22,1918.57,2151.49,1712.24
2045-02-22,2365.44,1829.28,1988.9,2438.55
2045-02-23,1986.59,2083.64,,1994.28
