Date,Open,High,Low,Close
2043-07-02,12317.34,13096.33,11393.32,11685.41
2043-07-03,13008.48,12108.46,11230.37,12798.77
2043-07-04,14479.28,10700.07,12346.09,
2043-07-07,10477.69,12389.17,10603.15,13882.92
2043-07-08,11188.81,12977.83,10335.82,13548.96
2043-07-09,7902.1,10250.09,11383.55,11589.79
2043-07-10,10853.52,11873.31,12367.17,10839.7
2043-07-11,11587.62,10595.47,13175.04,13267.65
2043-07-14,12293.8,12441.68,12766.65,10987.19
2043-07-15,10239.16,12235.56,12309.38,11740.49
2043-07-16,9915.76,12812.18,13013.03,
2043-07-17,10228.84,10328.25,12237.92,10849.12
2043-07-18,11141.1,11084.2,9245.44,11120.61
2043-07-21,11190.25,13016.92,13032.21,12784.92
2043-07-22,10269.86,12575.53,12119.0,9799.05
2043-07-23,12725.99,10777.07,12552.24,12705.76
2043-07-24,10326.59,10043.41,11706.33,11898.29
2043-07-25,10240.56,10129.9,10196.48,12155.83
2043-07-28,10611.49,11297.17,11622.74,12032.82
2043-07-29,11241.91,11797.35,11599.76,10411.16
2043-07-30,11209.65,11808.05,12048.09,11578.23
2043-07-31,11655.76,9863.58,10799.07,10682.68
2043-08-01,10987.46,12360.97,,11832.11
2043-08-04,12033.29,10199.95,11731.95,10424.72
2043-08-05,10386.81,12840.58,11778.19,10528.5
2043-08-06,11952.55,12207.38,11395.4,9353.4
2043-08-07,11820.05,9320.21,10285.51,12176.69
2043-08-08,12013.02,11342.48,11819.36,12469.38
2043-08-11,11934.38,9791.55,10801.58,11121.43
2043-08-12,11887.43,13730.34,11339.4,10152.75
2043-08-13,14549.77,10499.0,11009.96,12613.04
2043-08-14,12540.1,11843.75,12482.58,10432.47
2043-08-18,12921.37,10447.84,11633.33,12188.75
2043-08-19,12274.8,10262.92,13026.81,10357.04
2043-08-20,11532.81,12025.1,11611.52,13187.76
2043-08-21,10038.89,11122.95,11857.2,12621.55
2043-08-22,11252.92,12704.54,9948.43,10480.39
2043-08-25,10031.21,12552.36,12096.87,10476.31
2043-08-26,10954.5,11645.75,13132.4,11856.47
2043-08-27,119459.35705685493,12565.14,11853.54,11605.2
2043-08-28,12867.34,13407.07,12048.27,11394.07
2043-08-29,10352.31,12345.99,10283.48,11671.04
2043-09-01,13877.6,11223.7,11785.72,11947.63
2043-09-02,10979.64,11039.75,9949.6,10215.84
2043-09-03,13458.49,14934.13,12738.8,11524.08
2043-09-04,12834.66,10235.86,,10235.91
2043-09-05,9893.64,11379.17,9366.93,13170.81
2043-09-08,12409.27,13360.67,9051.92,8071.02
2043-09-09,11400.01,11408.79,12351.24,11410.61
2043-09-10,11563.88,10894.66,12196.47,10223.89
2043-09-11,11273.54,11520.81,11953.35,12650.84
2043-09-12,11658.08,10363.29,10861.07,10311.91
2043-09-15,11220.57,11384.39,11768.37,11942.2
2043-09-16,12035.53,9488.45,10945.13,11735.83
2043-09-17,13273.8,12856.82,11633.58,11533.4
2043-09-18,11979.24,11039.24,10570.7,11516.64
2043-09-19,11745.22,12658.46,12560.57,9484.11
2043-09-22,12671.14,14567.78,9769.31,12879.29
2043-09-23,11497.84,10620.04,11329.23,13312.62
2043-09-24,10533.58,11481.24,10850.72,12043.03
2043-09-25,10761.78,11344.76,11202.56,10224.72
2043-09-26,10762.73,11972.64,11042.67,11418.03
2043-09-29,10707.41,10619.21,13323.95,9568.1
2043-09-30,11177.02,9011.55,11199.12,12688.05
2043-10-01,10454.14,11427.26,10326.56,11825.69
2043-10-03,11724.92,11886.45,11963.98,10629.21
2043-10-06,11373.79,10946.55,10910.89,
2043-10-07,11879.11,12032.31,9898.54,12963.67
2043-10-08,11800.44,11313.57,10868.36,11552.6
2043-10-09,11099.04,12568.24,11682.22,12011.02
2043-10-10,12703.55,10015.12,9774.48,7807.0
2043-10-13,11933.37,10069.26,11030.12,11760.32
2043-10-14,11258.01,12525.58,12634.78,12247.28
2043-10-15,11597.77,10400.06,10665.51,10461.86
2043-10-16,10256.87,11852.36,11257.55,11434.1
2043-10-17,10735.99,11466.18,10364.02,13389.36
2043-10-20,9380.59,10373.31,12780.69,10695.46
2043-10-21,12535.78,10878.98,12192.6,10990.94
2043-10-22,11845.49,12831.29,11338.42,11998.28
2043-10-23,11133.08,11693.74,11534.52,12631.2
2043-10-24,9682.6,10566.87,12422.76,9963.94
2043-10-25,10651.77,11183.9,11855.06,11322.65
2043-10-27,10640.48,10845.57,10080.7,10313.16
2043-10-28,10198.31,10455.14,8917.48,11000.73
2043-10-29,11478.37,10326.45,10801.35,12735.81
2043-10-30,9911.6,10954.9,12460.79,12937.25
2043-10-31,12566.5,11145.5,11783.77,11336.87
2043-11-03,12853.43,10661.54,11620.56,12388.74
2043-11-04,10888.68,9162.63,13157.55,12367.7
2043-11-05,12931.63,11053.1,12230.77,10924.5
2043-11-06,11129.76,7630.4,11467.64,11406.95
2043-11-07,12734.5,9839.16,11351.35,11637.91
2043-11-10,12090.6,10979.43,11642.76,12818.35
2043-11-11,13832.41,11523.07,9048.04,13742.33
2043-11-12,10829.43,10263.73,11455.54,10979.18
2043-11-13,11205.21,11758.87,12418.15,10460.92
2043-11-14,11128.86,11096.39,13973.01,10702.72
2043-11-15,10840.01,12781.47,12910.65,11633.75
2043-11-17,12288.88,11685.44,9596.46,12601.31
2043-11-18,11401.54,11774.25,12574.11,11639.79
2043-11-19,12053.79,11723.97,11762.53,9975.5
2043-11-20,11370.85,12594.64,12604.99,12930.1
2043-11-21,9822.54,12630.2,,10521.99
2043-11-24,10055.45,10279.07,11827.43,12790.69
2043-11-25,11433.94,11631.63,12621.76,8670.84
2043-11-27,11396.87,12728.22,8208.99,12637.33
2043-11-28,12042.67,12661.48,13216.9,10634.92
2043-12-01,12444.89,9622.85,12803.33,11631.64
2043-12-02,12166.64,13089.15,10217.12,12032.61
2043-12-03,12364.22,13268.96,12360.38,12608.76
2043-12-04,11223.61,8922.2,10723.88,10782.07
2043-12-05,13505.31,11403.88,11516.39,10835.41
2043-12-08,11503.08,10043.52,10800.38,10896.56
2043-12-09,11393.58,12019.11,11464.35,10889.41
2043-12-10,11374.9,11326.46,12350.84,13483.19
2043-12-11,11886.56,9692.02,11759.53,11058.09
2043-12-12,11357.23,7995.46,10778.18,11118.13
2043-12-15,11898.08,11274.19,11832.34,10304.93
2043-12-16,12542.28,12786.74,13216.99,9313.94
2043-12-17,13468.98,10769.41,12225.8,13224.98
2043-12-18,9703.64,10736.3,12038.71,11649.26
2043-12-19,10508.56,13377.17,11575.5,12066.27
2043-12-22,12379.68,12438.34,13440.87,12462.55
2043-12-23,12403.14,11073.91,12928.24,10175.99
2043-12-24,10671.91,12997.4,11453.66,13294.08
2043-12-26,11880.35,10128.59,11175.06,
2043-12-29,12538.58,11384.47,11296.91,9825.34
2043-12-30,11616.33,11496.72,12427.61,12419.17
2043-12-31,10725.56,11162.87,10619.79,12493.05
2044-01-01,11751.56,10638.58,11058.91,9043.65
2044-01-02,10482.44,11819.68,10852.93,11721.63
2044-01-05,11208.01,9333.75,12989.4,14526.65
2044-01-06,10828.37,10683.52,9681.57,11564.18
2044-01-07,11044.29,11799.46,10236.87,11028.13
2044-01-08,11350.88,13497.55,9596.53,11092.12
2044-01-09,10516.26,11349.16,12117.95,10452.13
2044-01-12,11348.65,11308.25,,11994.07
2044-01-13,,12343.18,12794.03,8207.37
2044-01-14,11241.98,13896.69,11082.74,11208.99
2044-01-15,11445.22,11107.7,13659.75,12206.99
2044-01-16,12033.84,12632.13,8102.99,10757.63
2044-01-19,10070.97,10541.53,10293.19,10171.78
2044-01-20,11198.35,11501.4,12746.71,10314.66
2044-01-21,11514.97,11794.7,11517.08,13722.97
2044-01-22,11794.33,11255.27,13023.88,13493.36
2044-01-23,10251.01,13574.02,13212.56,10678.08
2044-01-27,9549.09,11492.87,11660.31,13238.01
2044-01-28,11997.81,11329.99,10894.11,11424.54
2044-01-29,9163.94,9158.92,10612.16,13530.24
2044-01-30,10776.65,12505.8,10780.32,12624.31
2044-02-03,11281.38,12200.29,11278.24,11742.53
2044-02-04,,12728.92,13846.06,11769.19
2044-02-05,12236.68,10575.05,12063.99,10287.9
2044-02-06,11829.19,13416.57,11288.96,13084.53
2044-02-09,11234.77,11232.25,8754.52,11887.02
2044-02-10,11691.68,11562.3,10043.76,8255.52
2044-02-11,8975.64,12127.21,11558.84,11976.96
2044-02-12,11016.37,12284.35,12233.52,10626.44
2044-02-13,11936.83,11577.06,10793.28,11243.84
2044-02-16,12211.33,11422.68,12353.87,12723.47
2044-02-17,12436.84,10855.81,11685.59,12337.67
2044-02-18,11007.24,12420.9,11051.11,12735.16
2044-02-19,11663.52,,10695.11,11578.67
2044-02-20,10974.7,9959.4,11253.87,12397.27
2044-02-23,11875.93,11749.53,11851.29,12518.39
2044-02-24,9290.89,12401.74,12338.27,11313.71
2044-02-25,12708.24,10719.83,11890.9,10252.96
2044-02-26,12541.5,10856.08,11898.27,13003.12
2044-02-27,11608.45,12439.29,10101.71,10873.7
2044-03-01,12737.4,10586.57,10830.61,11045.0
2044-03-03,11383.71,11359.95,11975.17,11869.6
2044-03-04,11358.37,11496.03,10201.7,8715.46
2044-03-05,11125.34,10796.32,10365.73,11371.46
2044-03-08,9328.53,11369.26,11036.51,12528.71
2044-03-09,12139.32,10662.85,10919.82,12461.69
2044-03-10,12422.23,11109.47,12767.25,11090.13
2044-03-11,11549.06,11387.93,11055.82,11000.78
2044-03-12,10883.58,11499.87,10785.89,11507.96
2044-03-15,10608.47,9814.71,12852.59,10946.91
2044-03-16,11943.56,10165.35,11715.88,10312.42
2044-03-17,11149.76,10862.93,13366.42,11139.12
2044-03-18,10993.83,13123.71,9638.84,11461.54
2044-03-19,10841.46,10570.29,11810.01,9827.48
2044-03-22,12167.51,11881.24,12411.13,12267.06
2044-03-23,11296.29,12851.95,11262.1,13036.86
2044-03-24,10314.87,11928.76,12601.66,11948.19
2044-03-25,9148.01,10512.65,11646.29,11892.34
2044-03-26,9964.52,12807.27,10318.79,9479.62
2044-03-29,10359.34,12587.3,12017.29,11689.03
2044-03-30,11279.81,11993.69,10128.82,14420.76
2044-03-31,11240.43,13085.02,11381.73,10874.06
2044-04-01,10550.17,12093.66,11495.36,11226.83
2044-04-02,12256.46,11836.52,11415.88,10674.69
2044-04-05,11418.12,10682.83,11481.58,12031.94
2044-04-06,12802.74,9885.4,10835.48,
2044-04-07,11932.03,10991.73,9538.0,13101.47
2044-04-08,9745.14,11398.77,11026.19,9928.72
2044-04-12,11508.86,10369.27,10790.58,11840.42
2044-04-13,12038.7,9561.06,11407.6,11980.79
2044-04-15,13102.71,12054.76,12202.1,11297.63
2044-04-16,12086.37,12076.43,11396.0,10529.28
2044-04-17,11288.06,11243.78,10819.44,10959.89
2044-04-19,13042.54,12715.83,11439.01,10699.61
2044-04-20,10842.33,11421.39,11654.2,11166.89
2044-04-21,10756.01,11010.68,13237.4,11052.63
2044-04-22,12050.09,13036.94,,10465.65
2044-04-23,11870.63,12919.96,13354.94,9019.88
2044-04-27,10057.4,10318.04,12141.55,11703.55
2044-04-28,12819.58,12013.87,15048.3,10044.41
2044-04-29,13585.08,11026.29,10620.48,9771.03
2044-04-30,14487.05,9735.09,11425.45,10555.34
2044-05-03,11278.25,11308.12,11521.23,12336.82
2044-05-04,11115.81,10312.48,10783.64,12296.75
2044-05-05,10193.33,9526.76,10316.51,10042.58
2044-05-06,8863.95,9692.33,12292.42,12257.44
2044-05-07,9669.14,12324.26,10552.68,9967.33
2044-05-10,10332.4,12927.36,12535.47,11729.45
2044-05-11,11706.05,11699.88,13158.19,10135.79
2044-05-12,12634.64,12485.84,11913.58,12661.53
2044-05-13,12019.98,12316.87,12750.45,12116.11
2044-05-14,9369.61,12620.66,10379.36,12978.91
2044-05-17,12146.61,12240.46,9965.13,11500.98
2044-05-18,12309.76,11737.42,8712.94,13578.29
2044-05-19,10615.67,11207.77,9753.5,11309.25
2044-05-20,12554.52,9979.49,11394.05,11068.78
2044-05-21,12558.49,13218.2,12162.97,10514.7
2044-05-24,10452.84,10114.2,9929.82,12898.14
2044-05-25,11702.93,10137.53,11682.39,12111.44
2044-05-26,12407.75,12704.79,11522.56,9876.8
2044-05-27,12420.47,10925.07,10547.72,12456.34
2044-05-28,11746.4,12463.24,11197.32,13207.49
2044-05-31,9809.0,9718.34,10309.0,9962.78
2044-06-01,10168.42,11135.99,11643.44,13010.83
2044-06-02,12271.06,9528.47,11659.38,11778.38
2044-06-03,11129.35,12401.85,10943.47,13137.18
2044-06-04,12108.86,10747.86,10536.75,12898.17
2044-06-07,13959.03,10767.19,14194.31,11698.11
2044-06-08,,12186.66,,12110.94
2044-06-09,12765.84,8792.72,10824.44,10494.48
2044-06-10,11096.5,11527.06,9143.29,10472.99
2044-06-11,10444.55,13036.13,11832.17,14302.36
2044-06-14,12800.78,10864.14,10880.72,11386.54
2044-06-15,10948.87,12494.99,,11792.07
2044-06-16,13204.58,9591.5,11555.4,12022.89
2044-06-17,11222.12,10444.46,13975.06,12644.38
2044-06-18,9300.83,9543.41,11371.56,11635.91
2044-06-21,13140.35,12615.72,11272.41,12804.36
2044-06-22,11858.1,11671.94,11981.57,11118.64
2044-06-23,10991.7,9921.86,10122.68,13364.79
2044-06-24,11358.35,11859.72,12177.04,11337.69
2044-06-25,12472.23,11588.21,10995.67,8806.32
2044-06-28,11610.38,10738.45,10574.73,11086.24
2044-06-29,9812.12,10607.24,11166.9,12964.39
2044-06-30,9107.34,9191.57,9116.49,11130.28
2044-07-01,9360.62,11738.96,10441.87,10171.99
2044-07-02,12833.3,8966.85,11693.49,9453.32
2044-07-05,12978.97,11601.49,13591.56,12072.78
2044-07-06,11539.24,12808.77,12124.15,9484.82
2044-07-07,11905.16,11634.84,12201.52,11179.66
2044-07-08,10520.9,11494.03,12447.69,9678.39
2044-07-09,9364.27,8961.26,10940.14,13559.12
2044-07-12,10445.71,11626.38,9420.14,11162.96
2044-07-13,11438.19,12018.45,11927.81,11401.46
2044-07-14,12326.42,12086.26,11522.53,12778.08
2044-07-15,12472.2,11689.96,11489.91,12133.25
2044-07-16,9801.44,11509.28,11348.9,11281.35
2044-07-19,10197.6,12136.12,11772.64,13088.79
2044-07-20,12046.18,12403.82,9412.07,11397.71
2044-07-21,10180.23,10567.31,11532.51,11069.79
2044-07-22,11635.61,11836.83,11752.13,11305.08
2044-07-23,9166.4,9731.39,11250.4,12399.96
2044-07-26,12620.67,10098.97,11345.25,9479.46
2044-07-27,10682.45,11396.33,10395.2,10254.68
2044-07-28,10897.3,12270.06,12617.76,
2044-07-29,11333.75,8705.36,11461.74,11489.17
2044-07-30,12167.65,9498.3,183821.6664025363,11869.04
2044-08-02,11028.13,11450.97,11179.11,
2044-08-03,13645.25,11945.34,9912.34,14536.24
2044-08-04,12663.17,12014.43,11053.79,14410.83
2044-08-05,10523.46,12972.95,11032.53,11203.56
2044-08-06,11796.06,12278.18,12239.87,12846.09
2044-08-09,12374.48,11280.19,11627.73,13955.19
2044-08-10,10570.04,11639.73,11951.62,12728.26
2044-08-11,12699.55,11581.7,12406.36,10963.76
2044-08-12,11195.96,12149.02,9771.42,10552.59
2044-08-13,11910.08,12213.09,11798.09,11003.12
2044-08-16,12166.14,10784.59,12233.33,9915.15
2044-08-17,11536.97,10970.21,11635.53,11940.13
2044-08-18,11491.03,11960.59,9702.77,11158.65
2044-08-19,13399.61,11158.16,11196.44,13505.38
2044-08-20,11975.67,13176.12,11638.15,12433.55
2044-08-23,11748.66,12532.58,,10518.97
2044-08-24,10730.64,11088.92,12103.74,12493.06
2044-08-25,12276.39,10009.66,11643.1,13405.9
2044-08-26,9910.36,,9950.01,10953.32
2044-08-27,11751.58,12162.7,13715.98,11039.99
2044-08-30,10984.73,13550.59,12162.71,11820.92
2044-08-31,12307.46,11932.86,12728.82,11771.23
2044-09-01,13598.04,9915.22,12607.27,10936.88
2044-09-02,11358.64,11721.93,11940.12,11577.54
2044-09-03,9682.81,12102.84,12208.73,12333.99
2044-09-06,12591.83,9945.32,12016.0,10418.58
2044-09-07,12061.31,10842.61,10382.01,10932.76
2044-09-08,11629.41,11725.1,11912.79,13003.64
2044-09-09,14370.88,12985.27,10437.17,12012.03
2044-09-10,11937.43,11027.3,13152.0,10671.67
2044-09-13,11287.83,12385.48,9515.64,11607.67
2044-09-14,12707.53,12895.59,10685.99,14426.7
2044-09-15,11855.37,11614.33,9998.28,
2044-09-16,10342.37,170383.98218914118,11023.72,12089.44
2044-09-17,10196.96,10545.34,12678.51,12218.0
2044-09-20,12510.37,10690.61,12644.09,11444.3
2044-09-21,12381.6,11548.06,11020.76,10739.11
2044-09-22,9946.4,12735.91,11171.24,11073.79
2044-09-23,10932.95,11445.94,12007.35,10616.05
2044-09-24,11647.42,13774.22,11363.11,12155.09
2044-09-27,11337.33,12619.99,,12316.63
2044-09-28,12391.15,12349.57,9848.31,11455.84
2044-09-29,10137.91,10413.81,12173.83,
2044-09-30,10959.77,10238.11,9534.8,11958.02
2044-10-01,12121.33,10462.64,9529.21,10220.22
2044-10-04,11620.15,8597.13,12154.52,12262.88
2044-10-05,10603.89,10784.16,11746.75,11612.37
2044-10-06,12486.18,11061.85,13600.23,11101.03
2044-10-07,12773.56,10430.56,10458.63,11616.36
2044-10-08,11950.84,11320.04,13577.57,11971.83
2044-10-09,9467.07,12351.06,11833.39,12128.58
2044-10-11,11401.73,13231.0,12931.17,12612.02
2044-10-12,11925.14,9910.9,9673.28,11515.45
2044-10-14,12351.8,11858.89,11023.49,8502.34
2044-10-15,10793.96,13326.07,11994.01,11727.48
2044-10-18,13404.37,11441.42,14024.08,13313.92
2044-10-19,8519.89,11307.73,11008.54,10707.09
2044-10-20,9418.51,12026.86,12311.8,11740.14
2044-10-21,12258.87,13706.15,11461.87,12637.07
2044-10-25,13092.07,12184.01,11404.13,11638.09
2044-10-26,10424.61,10577.69,10670.42,10297.58
2044-10-27,11893.63,12318.06,10165.47,11233.6
2044-10-28,11652.16,8881.08,11157.76,10940.15
2044-10-29,12871.71,11350.92,12257.95,9248.51
2044-11-01,11697.91,11259.71,,14182.72
2044-11-02,12107.19,12676.71,12011.99,9901.91
2044-11-03,9969.02,,12760.43,11353.46
2044-11-04,10319.54,12888.94,11235.57,11387.53
2044-11-05,10979.53,13434.5,12811.28,11428.72
2044-11-08,12055.14,10858.07,11846.08,10962.02
2044-11-09,11929.75,,10237.86,11607.09
2044-11-10,10876.08,10091.53,,12916.24
2044-11-11,11721.24,9355.43,10115.19,12192.78
2044-11-12,10527.43,8790.02,10752.87,10873.87
2044-11-16,12235.42,11630.33,10376.29,10842.38
2044-11-17,11702.05,11415.94,11960.85,12536.91
2044-11-18,10883.09,12488.6,11073.1,12651.6
2044-11-19,10165.55,10517.96,10379.41,11886.52
2044-11-22,12461.86,13668.36,10831.92,10473.8
2044-11-23,11748.36,9895.68,11784.39,10761.77
2044-11-24,11484.51,11041.06,10192.84,11692.48
2044-11-25,12626.16,12129.09,9756.56,12246.65
2044-11-29,11458.52,11525.19,9630.39,13208.89
2044-11-30,9959.25,11414.04,11401.68,10831.85
2044-12-01,13733.0,12638.48,9867.88,12125.41
2044-12-02,10321.44,10472.77,11173.2,12803.64
2044-12-03,10462.51,12560.43,9376.8,10303.55
2044-12-06,9888.48,12142.25,14008.37,10390.8
2044-12-07,11254.56,12091.48,10768.12,10636.84
2044-12-08,11750.42,9126.62,14170.21,9832.9
2044-12-09,12166.94,10479.61,11948.49,12166.25
2044-12-10,12823.63,11786.52,9626.01,11885.4
2044-12-13,9715.61,14489.11,12972.22,10041.32
2044-12-14,10784.57,11257.77,13848.5,9809.45
2044-12-15,11868.34,9941.82,11853.56,10132.6
2044-12-16,10039.88,11350.39,12734.2,11442.21
2044-12-17,12203.66,12586.83,12331.32,11330.0
2044-12-20,11284.66,11783.39,11133.38,
2044-12-21,11860.56,10323.61,11897.99,8287.1
2044-12-22,,12287.54,11864.51,10380.56
2044-12-23,12152.06,9654.5,12436.45,11978.55
2044-12-24,11721.61,11706.74,13806.1,9623.87
2044-12-27,10126.81,,10950.61,11025.63
2044-12-28,12133.06,9325.17,12756.23,12239.28
2044-12-29,9955.97,11941.72,12627.54,11219.3
2044-12-30,12589.77,9553.26,11367.34,12935.97
2044-12-31,11751.73,9484.83,13440.23,12746.21
2045-01-03,11963.49,13052.76,9327.62,11108.02
2045-01-04,12789.32,10953.28,10301.3,12755.85
2045-01-05,10821.12,12249.34,12483.86,14236.81
2045-01-06,11651.54,10915.0,9817.88,11366.8
2045-01-07,11922.79,10785.84,9937.82,10659.87
2045-01-10,11814.1,12249.79,11117.29,10366.55
2045-01-11,12726.14,10699.19,12428.19,12312.62
2045-01-12,13034.85,13723.32,12474.7,11274.88
2045-01-13,10830.74,13522.08,9322.21,13775.83
2045-01-14,11787.78,11695.93,12364.07,12901.77
2045-01-17,12112.89,10557.84,12008.31,10141.84
2045-01-18,12663.48,10592.28,11802.26,11190.35
2045-01-19,12178.17,13990.78,10264.9,11403.33
2045-01-20,13102.31,10130.54,,10589.12
2045-01-24,11816.01,11069.39,12180.88,11513.32
